037	BANCO SANTANDER-CHILE
8110000	 0000001807744,00	
8111000	 0000000000000,00	
8113000	 0000001039589,00	
8114000	 0000000471451,00	
8115000	 0000000296704,00	
8130000	 0000000174687,00	
8131000	 0000000000000,00	
8133000	 0000000053762,00	
8134000	 0000000009786,00	
8135000	 0000000111139,00	
8140000	 0000000037738,00	
8141000	 0000000000000,00	
8143000	 0000000013580,00	
8144000	 0000000007783,00	
8145000	 0000000016375,00	
8310000	 0000011063231,00	
8311000	 0000000117544,00	
8312000	 0000000073582,00	
8314000	 0000000199228,00	
8315000	 0000001964643,00	
8315100	 0000001321690,00	
8315200	 0000000642953,00	
8317000	 0000008383831,00	
8318000	 0000000324403,00	
8318100	 0000000016941,00	
8318900	 0000000307462,00	
8319000	 0000000000000,00	
8510000	 0000009884339,00	
8511000	 0000000018164,00	
8513000	 0000009866175,00	
8520000	 0000000645281,00	
8521000	 0000000000000,00	
8523000	 0000000645281,00	
8530000	 0000000440389,00	
8531000	 0000000000000,00	
8533000	 0000000440389,00	
8540000	 0000016875951,00	
8543000	 0000003554311,00	
8544000	 0000008947110,00	
8545000	 0000004374530,00	
8560000	 0000001193403,00	
8563000	 0000000425248,00	
8564000	 0000000471451,00	
8565000	 0000000296704,00	
8610000	 0000004229632,00	
8620000	 0000000115042,00	
8630000	 0000000012051,00	
8640000	 0000006695139,00	
8660000	 0000000011367,00	
