014	SCOTIABANK CHILE
8110000	 0000000553476,00	
8111000	 0000000000000,00	
8113000	 0000000234412,00	
8114000	 0000000197765,00	
8115000	 0000000121299,00	
8130000	 0000000071798,00	
8131000	 0000000000000,00	
8133000	 0000000012051,00	
8134000	 0000000001053,00	
8135000	 0000000058694,00	
8140000	 0000000018817,00	
8141000	 0000000000000,00	
8143000	 0000000004173,00	
8144000	 0000000001286,00	
8145000	 0000000013358,00	
8310000	 0000003921994,00	
8311000	 0000000085501,00	
8312000	 0000000003458,00	
8314000	 0000000050302,00	
8315000	 0000000308890,00	
8315100	 0000000162954,00	
8315200	 0000000145936,00	
8317000	 0000003308385,00	
8318000	 0000000165458,00	
8318100	 0000000165458,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003988652,00	
8511000	 0000000003782,00	
8513000	 0000003984870,00	
8520000	 0000000122056,00	
8521000	 0000000000000,00	
8523000	 0000000122056,00	
8530000	 0000000058927,00	
8531000	 0000000000000,00	
8533000	 0000000058927,00	
8540000	 0000006474332,00	
8543000	 0000000993609,00	
8544000	 0000003689849,00	
8545000	 0000001790874,00	
8560000	 0000000429122,00	
8563000	 0000000110058,00	
8564000	 0000000197765,00	
8565000	 0000000121299,00	
8610000	 0000000549849,00	
8620000	 0000000002003,00	
8630000	 0000000001842,00	
8640000	 0000003356347,00	
8660000	 0000000011953,00	
