055	BANCO CONSORCIO
8110000	 0000000047921,00	
8111000	 0000000000000,00	
8113000	 0000000045898,00	
8114000	 0000000000506,00	
8115000	 0000000001517,00	
8130000	 0000000002028,00	
8131000	 0000000000000,00	
8133000	 0000000001079,00	
8134000	 0000000000027,00	
8135000	 0000000000922,00	
8140000	 0000000000296,00	
8141000	 0000000000000,00	
8143000	 0000000000004,00	
8144000	 0000000000005,00	
8145000	 0000000000287,00	
8310000	 0000000074654,00	
8311000	 0000000000000,00	
8312000	 0000000006412,00	
8314000	 0000000000000,00	
8315000	 0000000056487,00	
8315100	 0000000054538,00	
8315200	 0000000001949,00	
8317000	 0000000011755,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001857501,00	
8511000	 0000000000000,00	
8513000	 0000001857501,00	
8520000	 0000000152223,00	
8521000	 0000000000000,00	
8523000	 0000000152223,00	
8530000	 0000000027560,00	
8531000	 0000000000000,00	
8533000	 0000000027560,00	
8540000	 0000000187019,00	
8543000	 0000000006140,00	
8544000	 0000000108483,00	
8545000	 0000000072396,00	
8560000	 0000000002097,00	
8563000	 0000000000074,00	
8564000	 0000000000506,00	
8565000	 0000000001517,00	
8610000	 0000000072185,00	
8620000	 0000000001225,00	
8630000	 0000000000122,00	
8640000	 0000000001121,00	
8660000	 0000000000001,00	
