039	ITAÚ CORPBANCA
8110000	 0000001286959,00	
8111000	 0000000000000,00	
8113000	 0000000964066,00	
8114000	 0000000192319,00	
8115000	 0000000130574,00	
8130000	 0000000119122,00	
8131000	 0000000000000,00	
8133000	 0000000048436,00	
8134000	 0000000002706,00	
8135000	 0000000067980,00	
8140000	 0000000015023,00	
8141000	 0000000000000,00	
8143000	 0000000004767,00	
8144000	 0000000001105,00	
8145000	 0000000009151,00	
8310000	 0000005376222,00	
8311000	 0000000325360,00	
8312000	 0000000000292,00	
8314000	 0000000104080,00	
8315000	 0000001137404,00	
8315100	 0000000789326,00	
8315200	 0000000348078,00	
8317000	 0000002402945,00	
8318000	 0000001406141,00	
8318100	 0000001063243,00	
8318900	 0000000342898,00	
8319000	 0000000000000,00	
8510000	 0000010893868,00	
8511000	 0000000061981,00	
8513000	 0000010831887,00	
8520000	 0000000585210,00	
8521000	 0000000000000,00	
8523000	 0000000585210,00	
8530000	 0000000486430,00	
8531000	 0000000000000,00	
8533000	 0000000486430,00	
8540000	 0000008527816,00	
8543000	 0000001919174,00	
8544000	 0000004130416,00	
8545000	 0000002478226,00	
8560000	 0000000530639,00	
8563000	 0000000207746,00	
8564000	 0000000192319,00	
8565000	 0000000130574,00	
8610000	 0000002170182,00	
8620000	 0000000118208,00	
8630000	 0000000002726,00	
8640000	 0000003075474,00	
8660000	 0000000009632,00	
