001	BANCO DE CHILE
8110000	 0000000778999,00	
8111000	 0000000000000,00	
8113000	 0000000362601,00	
8114000	 0000000158589,00	
8115000	 0000000257809,00	
8130000	 0000000124037,00	
8131000	 0000000000000,00	
8133000	 0000000025724,00	
8134000	 0000000002818,00	
8135000	 0000000095495,00	
8140000	 0000000021963,00	
8141000	 0000000000000,00	
8143000	 0000000006085,00	
8144000	 0000000001271,00	
8145000	 0000000014607,00	
8310000	 0000010217513,00	
8311000	 0000000269621,00	
8312000	 0000000041998,00	
8314000	 0000000347392,00	
8315000	 0000002153223,00	
8315100	 0000001841152,00	
8315200	 0000000312071,00	
8317000	 0000007360956,00	
8318000	 0000000044323,00	
8318100	 0000000000000,00	
8318900	 0000000044323,00	
8319000	 0000000000000,00	
8510000	 0000011420978,00	
8511000	 0000000500053,00	
8513000	 0000010920925,00	
8520000	 0000000100147,00	
8521000	 0000000000000,00	
8523000	 0000000100147,00	
8530000	 0000000148875,00	
8531000	 0000000000000,00	
8533000	 0000000148875,00	
8540000	 0000014585014,00	
8543000	 0000003270481,00	
8544000	 0000007428673,00	
8545000	 0000003885860,00	
8560000	 0000000625273,00	
8563000	 0000000208875,00	
8564000	 0000000158589,00	
8565000	 0000000257809,00	
8610000	 0000004110701,00	
8620000	 0000000009404,00	
8630000	 0000000001109,00	
8640000	 0000006085368,00	
8660000	 0000000010931,00	
