999	SISTEMA FINANCIERO
8110000	 0000008484835,00	
8111000	 0000000000000,00	
8113000	 0000004485565,00	
8114000	 0000002444350,00	
8115000	 0000001554920,00	
8130000	 0000000811508,00	
8131000	 0000000000000,00	
8133000	 0000000229056,00	
8134000	 0000000027793,00	
8135000	 0000000554659,00	
8140000	 0000000176155,00	
8141000	 0000000000000,00	
8143000	 0000000052906,00	
8144000	 0000000022837,00	
8145000	 0000000100412,00	
8310000	 0000050192795,00	
8311000	 0000001706976,00	
8312000	 0000000235419,00	
8314000	 0000001224007,00	
8315000	 0000009795029,00	
8315100	 0000007644450,00	
8315200	 0000002150579,00	
8317000	 0000033333984,00	
8318000	 0000003892007,00	
8318100	 0000002061687,00	
8318900	 0000001830320,00	
8319000	 0000000005373,00	
8510000	 0000071910653,00	
8511000	 0000001663768,00	
8513000	 0000070246885,00	
8520000	 0000003805844,00	
8521000	 0000000000000,00	
8523000	 0000003805844,00	
8530000	 0000002016697,00	
8531000	 0000000000000,00	
8533000	 0000002016697,00	
8540000	 0000081612557,00	
8543000	 0000016868010,00	
8544000	 0000044267814,00	
8545000	 0000020476733,00	
8560000	 0000005666798,00	
8563000	 0000001667529,00	
8564000	 0000002444350,00	
8565000	 0000001554919,00	
8610000	 0000020899067,00	
8620000	 0000000486783,00	
8630000	 0000000033373,00	
8640000	 0000028694519,00	
8660000	 0000000079053,00	
