014	SCOTIABANK CHILE
8110000	 0000000484819,00	
8111000	 0000000000000,00	
8113000	 0000000242561,00	
8114000	 0000000167658,00	
8115000	 0000000074600,00	
8130000	 0000000027208,00	
8131000	 0000000000000,00	
8133000	 0000000004051,00	
8134000	 0000000000605,00	
8135000	 0000000022552,00	
8140000	 0000000009779,00	
8141000	 0000000000000,00	
8143000	 0000000001740,00	
8144000	 0000000000645,00	
8145000	 0000000007394,00	
8310000	 0000003380468,00	
8311000	 0000000092988,00	
8312000	 0000000006156,00	
8314000	 0000000031532,00	
8315000	 0000000221160,00	
8315100	 0000000134811,00	
8315200	 0000000086349,00	
8317000	 0000002780476,00	
8318000	 0000000248156,00	
8318100	 0000000248156,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002938909,00	
8511000	 0000000106703,00	
8513000	 0000002832206,00	
8520000	 0000000155092,00	
8521000	 0000000000000,00	
8523000	 0000000155092,00	
8530000	 0000000044277,00	
8531000	 0000000000000,00	
8533000	 0000000044277,00	
8540000	 0000004891432,00	
8543000	 0000000989344,00	
8544000	 0000002638159,00	
8545000	 0000001263929,00	
8560000	 0000000342927,00	
8563000	 0000000100669,00	
8564000	 0000000167658,00	
8565000	 0000000074600,00	
8610000	 0000000445906,00	
8620000	 0000000003924,00	
8630000	 0000000000257,00	
8640000	 0000002920767,00	
8660000	 0000000009614,00	
