999	SISTEMA FINANCIERO
8110000	 0000007182019,00	
8111000	 0000000000000,00	
8113000	 0000003806975,00	
8114000	 0000002161552,00	
8115000	 0000001213492,00	
8130000	 0000000400991,00	
8131000	 0000000000000,00	
8133000	 0000000119305,00	
8134000	 0000000013078,00	
8135000	 0000000268608,00	
8140000	 0000000093951,00	
8141000	 0000000000000,00	
8143000	 0000000030079,00	
8144000	 0000000010347,00	
8145000	 0000000053525,00	
8310000	 0000042316914,00	
8311000	 0000001455119,00	
8312000	 0000000222212,00	
8314000	 0000000683250,00	
8315000	 0000008236753,00	
8315100	 0000006311956,00	
8315200	 0000001924797,00	
8317000	 0000028485605,00	
8318000	 0000003192746,00	
8318100	 0000001593724,00	
8318900	 0000001599022,00	
8319000	 0000000041229,00	
8510000	 0000064244515,00	
8511000	 0000001083014,00	
8513000	 0000063161501,00	
8520000	 0000003571540,00	
8521000	 0000000000000,00	
8523000	 0000003571540,00	
8530000	 0000001745384,00	
8531000	 0000000000000,00	
8533000	 0000001745384,00	
8540000	 0000069575972,00	
8543000	 0000015671360,00	
8544000	 0000036198070,00	
8545000	 0000017706542,00	
8560000	 0000004687124,00	
8563000	 0000001312081,00	
8564000	 0000002161551,00	
8565000	 0000001213492,00	
8610000	 0000017717240,00	
8620000	 0000000232370,00	
8630000	 0000000040867,00	
8640000	 0000024258350,00	
8660000	 0000000068087,00	
