014	SCOTIABANK CHILE
8110000	 0000000544713,00	
8111000	 0000000000000,00	
8113000	 0000000232303,00	
8114000	 0000000194328,00	
8115000	 0000000118082,00	
8130000	 0000000057651,00	
8131000	 0000000000000,00	
8133000	 0000000009296,00	
8134000	 0000000000790,00	
8135000	 0000000047565,00	
8140000	 0000000014934,00	
8141000	 0000000000000,00	
8143000	 0000000003740,00	
8144000	 0000000001063,00	
8145000	 0000000010131,00	
8310000	 0000003891551,00	
8311000	 0000000085144,00	
8312000	 0000000003445,00	
8314000	 0000000042869,00	
8315000	 0000000323168,00	
8315100	 0000000163562,00	
8315200	 0000000159606,00	
8317000	 0000003271151,00	
8318000	 0000000165774,00	
8318100	 0000000165774,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003810475,00	
8511000	 0000000002678,00	
8513000	 0000003807797,00	
8520000	 0000000121058,00	
8521000	 0000000000000,00	
8523000	 0000000121058,00	
8530000	 0000000059566,00	
8531000	 0000000000000,00	
8533000	 0000000059566,00	
8540000	 0000006438525,00	
8543000	 0000000994957,00	
8544000	 0000003664750,00	
8545000	 0000001778818,00	
8560000	 0000000422202,00	
8563000	 0000000109792,00	
8564000	 0000000194328,00	
8565000	 0000000118082,00	
8610000	 0000000555191,00	
8620000	 0000000001962,00	
8630000	 0000000002176,00	
8640000	 0000003320627,00	
8660000	 0000000011595,00	
