039	ITAÚ CORPBANCA
8110000	 0000001333087,00	
8111000	 0000000000000,00	
8113000	 0000001015095,00	
8114000	 0000000190237,00	
8115000	 0000000127755,00	
8130000	 0000000094109,00	
8131000	 0000000000000,00	
8133000	 0000000037557,00	
8134000	 0000000001138,00	
8135000	 0000000055414,00	
8140000	 0000000011848,00	
8141000	 0000000000000,00	
8143000	 0000000004174,00	
8144000	 0000000000853,00	
8145000	 0000000006821,00	
8310000	 0000005224487,00	
8311000	 0000000252317,00	
8312000	 0000000000296,00	
8314000	 0000000086374,00	
8315000	 0000001263992,00	
8315100	 0000000941764,00	
8315200	 0000000322228,00	
8317000	 0000002384337,00	
8318000	 0000001237171,00	
8318100	 0000000952578,00	
8318900	 0000000284593,00	
8319000	 0000000000000,00	
8510000	 0000010839918,00	
8511000	 0000000074485,00	
8513000	 0000010765433,00	
8520000	 0000000568717,00	
8521000	 0000000000000,00	
8523000	 0000000568717,00	
8530000	 0000000526507,00	
8531000	 0000000000000,00	
8533000	 0000000526507,00	
8540000	 0000008370951,00	
8543000	 0000001784704,00	
8544000	 0000004106039,00	
8545000	 0000002480208,00	
8560000	 0000000526337,00	
8563000	 0000000208345,00	
8564000	 0000000190237,00	
8565000	 0000000127755,00	
8610000	 0000002159074,00	
8620000	 0000000103699,00	
8630000	 0000000002860,00	
8640000	 0000002949238,00	
8660000	 0000000009616,00	
