037	BANCO SANTANDER-CHILE
8110000	 0000001809713,00	
8111000	 0000000000000,00	
8113000	 0000001036573,00	
8114000	 0000000466911,00	
8115000	 0000000306229,00	
8130000	 0000000137625,00	
8131000	 0000000000000,00	
8133000	 0000000041919,00	
8134000	 0000000007142,00	
8135000	 0000000088564,00	
8140000	 0000000029059,00	
8141000	 0000000000000,00	
8143000	 0000000010545,00	
8144000	 0000000005498,00	
8145000	 0000000013016,00	
8310000	 0000010548111,00	
8311000	 0000000115196,00	
8312000	 0000000057642,00	
8314000	 0000000168943,00	
8315000	 0000001669319,00	
8315100	 0000001129042,00	
8315200	 0000000540277,00	
8317000	 0000008258125,00	
8318000	 0000000278886,00	
8318100	 0000000018066,00	
8318900	 0000000260820,00	
8319000	 0000000000000,00	
8510000	 0000009668985,00	
8511000	 0000000013261,00	
8513000	 0000009655724,00	
8520000	 0000000610815,00	
8521000	 0000000000000,00	
8523000	 0000000610815,00	
8530000	 0000000436298,00	
8531000	 0000000000000,00	
8533000	 0000000436298,00	
8540000	 0000016772874,00	
8543000	 0000003544908,00	
8544000	 0000008869520,00	
8545000	 0000004358446,00	
8560000	 0000001195415,00	
8563000	 0000000422275,00	
8564000	 0000000466911,00	
8565000	 0000000306229,00	
8610000	 0000003861745,00	
8620000	 0000000116253,00	
8630000	 0000000011791,00	
8640000	 0000006545016,00	
8660000	 0000000013306,00	
