001	BANCO DE CHILE
8110000	 0000000819314,00	
8111000	 0000000000000,00	
8113000	 0000000462485,00	
8114000	 0000000124061,00	
8115000	 0000000232768,00	
8130000	 0000000153767,00	
8131000	 0000000000000,00	
8133000	 0000000034006,00	
8134000	 0000000001939,00	
8135000	 0000000117822,00	
8140000	 0000000024902,00	
8141000	 0000000000000,00	
8143000	 0000000006254,00	
8144000	 0000000001281,00	
8145000	 0000000017367,00	
8310000	 0000010293321,00	
8311000	 0000000320078,00	
8312000	 0000000045132,00	
8314000	 0000000169231,00	
8315000	 0000002206014,00	
8315100	 0000001882495,00	
8315200	 0000000323519,00	
8317000	 0000007384274,00	
8318000	 0000000168592,00	
8318100	 0000000000000,00	
8318900	 0000000168592,00	
8319000	 0000000000000,00	
8510000	 0000011952472,00	
8511000	 0000000636205,00	
8513000	 0000011316267,00	
8520000	 0000000217052,00	
8521000	 0000000000000,00	
8523000	 0000000217052,00	
8530000	 0000000229940,00	
8531000	 0000000000000,00	
8533000	 0000000229940,00	
8540000	 0000012518266,00	
8543000	 0000002363991,00	
8544000	 0000006552113,00	
8545000	 0000003602162,00	
8560000	 0000000541071,00	
8563000	 0000000184242,00	
8564000	 0000000124061,00	
8565000	 0000000232768,00	
8610000	 0000004300338,00	
8620000	 0000000008609,00	
8630000	 0000000003102,00	
8640000	 0000005965447,00	
8660000	 0000000015825,00	
