012	BANCO DEL ESTADO DE CHILE
8110000	 0000001606444,00	
8111000	 0000000000000,00	
8113000	 0000000437636,00	
8114000	 0000001017516,00	
8115000	 0000000151292,00	
8130000	 0000000073099,00	
8131000	 0000000000000,00	
8133000	 0000000022361,00	
8134000	 0000000006794,00	
8135000	 0000000043944,00	
8140000	 0000000033204,00	
8141000	 0000000000000,00	
8143000	 0000000012829,00	
8144000	 0000000010358,00	
8145000	 0000000010017,00	
8310000	 0000003394025,00	
8311000	 0000000297470,00	
8312000	 0000000033724,00	
8314000	 0000000060831,00	
8315000	 0000001043985,00	
8315100	 0000000895186,00	
8315200	 0000000148799,00	
8317000	 0000001254522,00	
8318000	 0000000703493,00	
8318100	 0000000376380,00	
8318900	 0000000327113,00	
8319000	 0000000000000,00	
8510000	 0000008209032,00	
8511000	 0000000405304,00	
8513000	 0000007803728,00	
8520000	 0000000343908,00	
8521000	 0000000000000,00	
8523000	 0000000343908,00	
8530000	 0000000129552,00	
8531000	 0000000000000,00	
8533000	 0000000129552,00	
8540000	 0000010447830,00	
8543000	 0000002383305,00	
8544000	 0000006655126,00	
8545000	 0000001409399,00	
8560000	 0000001369522,00	
8563000	 0000000200714,00	
8564000	 0000001017516,00	
8565000	 0000000151292,00	
8610000	 0000002148903,00	
8620000	 0000000033138,00	
8630000	 0000000000240,00	
8640000	 0000001204876,00	
8660000	 0000000006868,00	
