049	BANCO SECURITY
811000000	 0539675577271,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0507707251206,00	
811200100	 0450648881357,00	
811200101	 0450648881357,00	
811200102	 0000000000000,00	
811200103	 0000000000000,00	
811200104	 0000000000000,00	
811200600	 0004182458921,00	
811200700	 0003471485823,00	
811200800	 0000000000000,00	
811200900	 0000000000000,00	
811201000	 0046701360400,00	
811201100	 0000091103138,00	
811201200	 0002611961567,00	
811300000	 0012722605242,00	
811300100	 0000000000000,00	
811300200	 0006709506502,00	
811300300	 0000000000000,00	
811300400	 0006013098740,00	
811300500	 0000000000000,00	
811300600	 0000000000000,00	
811400000	 0019245720823,00	
811400100	 0015215905966,00	
811400200	 0002612494283,00	
811400300	 0001417320574,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0175272706830,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0164047111451,00	
812200100	 0163318381319,00	
812200101	 0162043156025,00	
812200102	 0000000000000,00	
812200103	 0001275225294,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000000000000,00	
812200800	 0000000000000,00	
812200900	 0000000000000,00	
812201000	 0000728730132,00	
812201100	 0000000000000,00	
812201200	 0000000000000,00	
812300000	 0007834604443,00	
812300100	 0000000000000,00	
812300200	 0004211440797,00	
812300300	 0000000000000,00	
812300400	 0003623163646,00	
812300500	 0000000000000,00	
812300600	 0000000000000,00	
812400000	 0003390990936,00	
812400100	 0003390990936,00	
812400200	 0000000000000,00	
812400300	 0000000000000,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0011170567340,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0006129516931,00	
813200100	 0005919261216,00	
813200101	 0005919261216,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000048587363,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0000161668352,00	
813201100	 0000000000000,00	
813201200	 0000000000000,00	
813300000	 0000336474984,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000336474984,00	
813300400	 0000000000000,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0004704575425,00	
813400100	 0002761082637,00	
813400200	 0000668312935,00	
813400300	 0001275179853,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0003831200227,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0002828721646,00	
814200100	 0002654346832,00	
814200101	 0002654346832,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
