039	BANCO ITAÚ CHILE
811000000	 1633250773752,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1197744106412,00	
811200100	 1053794453364,00	
811200101	 0899800955787,00	
811200102	 0153686629357,00	
811200103	 0000306868220,00	
811200104	 0000000000000,00	
811200600	 0009375963138,00	
811200700	 0015083662578,00	
811200800	 0000162779224,00	
811200900	 0004186544518,00	
811201000	 0048574173653,00	
811201100	 0063044655114,00	
811201200	 0003521874823,00	
811300000	 0258898267419,00	
811300100	 0001282621754,00	
811300200	 0007961983232,00	
811300300	 0000000000000,00	
811300400	 0238741247524,00	
811300500	 0007534374384,00	
811300600	 0003378040525,00	
811400000	 0176608399921,00	
811400100	 0138218949747,00	
811400200	 0011894991072,00	
811400300	 0025152481291,00	
811400400	 0000013072854,00	
811400500	 0001328904957,00	
812000000	 1023162536533,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0726041189259,00	
812200100	 0635377922983,00	
812200101	 0491858766196,00	
812200102	 0076710179484,00	
812200103	 0066808977303,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000103352468,00	
812200800	 0000153665728,00	
812200900	 0000000000000,00	
812201000	 0051833926225,00	
812201100	 0038572321855,00	
812201200	 0000000000000,00	
812300000	 0207040065998,00	
812300100	 0000883848955,00	
812300200	 0004482147135,00	
812300300	 0000000000000,00	
812300400	 0162806415213,00	
812300500	 0037081582488,00	
812300600	 0001786072207,00	
812400000	 0090081281276,00	
812400100	 0074366402543,00	
812400200	 0000071667434,00	
812400300	 0012133157701,00	
812400400	 0000023880908,00	
812400500	 0003486172690,00	
813000000	 0075864453877,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0020754022735,00	
813200100	 0015462477076,00	
813200101	 0010511313050,00	
813200102	 0004499749008,00	
813200103	 0000451415018,00	
813200104	 0000000000000,00	
813200600	 0000369722662,00	
813200700	 0000376022791,00	
813200800	 0000009377551,00	
813200900	 0000457143100,00	
813201000	 0001730937613,00	
813201100	 0002348341942,00	
813201200	 0000000000000,00	
813300000	 0002150891135,00	
813300100	 0000000000000,00	
813300200	 0000041623134,00	
813300300	 0000000000000,00	
813300400	 0002032427214,00	
813300500	 0000076840787,00	
813300600	 0000000000000,00	
813400000	 0052959540007,00	
813400100	 0037131725423,00	
813400200	 0001843799533,00	
813400300	 0013190034391,00	
813400400	 0000001302489,00	
813400500	 0000792678171,00	
814000000	 0012662380305,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0004110526948,00	
814200100	 0002698378513,00	
814200101	 0002301564256,00	
814200102	 0000396814257,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000063685315,00	
814200800	 0000005105017,00	
814200900	 0000000000000,00	
814201000	 0000326179416,00	
814201100	 0001017178687,00	
814201200	 0000000000000,00	
814300000	 0001028635072,00	
814300100	 0000075513393,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000793230886,00	
814300500	 0000159890793,00	
814300600	 0000000000000,00	
814400000	 0007523218285,00	
814400100	 0005452272330,00	
814400200	 0000392442696,00	
814400300	 0001588597901,00	
814400400	 0000010129028,00	
814400500	 0000079776330,00	
821000000	 27118205076241,00	
821100000	 0024177961872,00	
821100100	 0000000000000,00	
821100200	 0024177961872,00	
821200000	 16683725071982,00	
821200100	 13061973171538,00	
821200101	 9110783068077,00	
821200102	 2906628649284,00	
821200103	 1044561454177,00	
821200104	 0000000000000,00	
821200600	 1640919627669,00	
821200700	 0104734865836,00	
821200800	 0032538219782,00	
821200900	 0304028696618,00	
821201000	 0951873182346,00	
821201100	 0587657308193,00	
821201200	 0000000000000,00	
821300000	 7113310088255,00	
821300100	 0012653670662,00	
821300200	 0075022556661,00	
821300300	 0000000000000,00	
821300400	 6716680724410,00	
821300500	 0264833597222,00	
821300600	 0044119539300,00	
821400000	 3296991954132,00	
821400100	 2293252609247,00	
821400200	 0158016652940,00	
821400300	 0809520977466,00	
821400400	 0000731810721,00	
821400500	 0035469903758,00	
831000000	 7635654210818,00	
831100000	 0510946162209,00	
831100100	 0137871314143,00	
831100200	 0373074848066,00	
831200000	 0113869083969,00	
831300000	 0004022839595,00	
831500000	 1788227045316,00	
831500100	 1115292580411,00	
831500200	 0672934464905,00	
831600000	 4697512499914,00	
831600100	 0476381901933,00	
831600200	 0121964890389,00	
831600300	 0778673525438,00	
