016	BANCO DE CRÉDITO E INVERSIONES
811000000	 1616169174144,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0997141393796,00	
811200100	 0887263474834,00	
811200101	 0881863927430,00	
811200102	 0004706986804,00	
811200103	 0000692560600,00	
811200104	 0000000000000,00	
811200600	 0010047272365,00	
811200700	 0010000100828,00	
811200800	 0006427629135,00	
811200900	 0005170798160,00	
811201000	 0056643003747,00	
811201100	 0012432791324,00	
811201200	 0009156323403,00	
811300000	 0310510991975,00	
811300100	 0000131233053,00	
811300200	 0008012966176,00	
811300300	 0000000000000,00	
811300400	 0297676241846,00	
811300500	 0000000000000,00	
811300600	 0004690550900,00	
811400000	 0308516788373,00	
811400100	 0179627401087,00	
811400200	 0017022596244,00	
811400300	 0111582489834,00	
811400400	 0000000000000,00	
811400500	 0000284301208,00	
812000000	 0656415515400,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0379003248640,00	
812200100	 0320656558962,00	
812200101	 0320497082659,00	
812200102	 0000000000000,00	
812200103	 0000159476303,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0003642845103,00	
812200800	 0005352231465,00	
812200900	 0000000000000,00	
812201000	 0030439025528,00	
812201100	 0011082287022,00	
812201200	 0007830300560,00	
812300000	 0215942553071,00	
812300100	 0000126064416,00	
812300200	 0000140419776,00	
812300300	 0000000000000,00	
812300400	 0214726785531,00	
812300500	 0000000000000,00	
812300600	 0000949283348,00	
812400000	 0061469713689,00	
812400100	 0040952219303,00	
812400200	 0003864726868,00	
812400300	 0016560322756,00	
812400400	 0000000000000,00	
812400500	 0000092444762,00	
813000000	 0116129711880,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0020311649516,00	
813200100	 0015248629036,00	
813200101	 0012240640218,00	
813200102	 0000506379318,00	
813200103	 0002501609500,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000000000000,00	
813200800	 0000552170053,00	
813200900	 0001739937437,00	
813201000	 0000065549424,00	
813201100	 0002298530723,00	
813201200	 0000406832843,00	
813300000	 0003424161594,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0003424161594,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0092393900770,00	
813400100	 0030844506296,00	
813400200	 0002844046533,00	
813400300	 0058705347941,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0019423745443,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0006059203650,00	
814200100	 0004300228743,00	
814200101	 0003038369803,00	
814200102	 0000000000000,00	
814200103	 0001261858940,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000000000,00	
814200800	 0000000000000,00	
814200900	 0000472650122,00	
814201000	 0000081789840,00	
814201100	 0001104913259,00	
814201200	 0000099621686,00	
814300000	 0001129512838,00	
814300100	 0000000390873,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
