999	SISTEMA FINANCIERO
411000000	 5838521925079,00	
411100000	 4704212175125,00	
411150000	 0029709299839,00	
411150100	 0015793530154,00	
411150101	 0015793370202,00	
411150102	 0000000159952,00	
411150103	 0000000000000,00	
411150200	 0001402682499,00	
411150201	 0000085370764,00	
411150202	 0001317311735,00	
411150203	 0000000000000,00	
411150300	 0012196386080,00	
411150301	 0012196386080,00	
411150302	 0000000000000,00	
411150400	 0000316701106,00	
411150401	 0000316701106,00	
411150402	 0000000000000,00	
411200000	 0100680353308,00	
411200100	 0041968274076,00	
411200101	 0000000435694,00	
411200102	 0041967838382,00	
411200109	 0000000000000,00	
411200200	 0035220290809,00	
411200201	 0033765365398,00	
411200202	 0000983984706,00	
411200209	 0000470940705,00	
411200300	 0023491788423,00	
411200301	 0000000000000,00	
411200302	 0002368904606,00	
411200303	 0000329944792,00	
411200304	 0000354515240,00	
411200309	 0020438423785,00	
411250000	 0086461371305,00	
411250100	 0004429312582,00	
411250101	 0003553688384,00	
411250102	 0000875624198,00	
411250103	 0000000000000,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0024613060909,00	
411250201	 0009124512269,00	
411250202	 0009592315337,00	
411250203	 0000000000000,00	
411250204	 0000062926829,00	
411250205	 0000073867548,00	
411250206	 0005759438926,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0000000000000,00	
411250300	 0057418997814,00	
411250301	 0000000000000,00	
411250302	 0054958623591,00	
411250309	 0002460374223,00	
411250400	 0000000000000,00	
411250401	 0000000000000,00	
411250402	 0000000000000,00	
411250409	 0000000000000,00	
411280000	 2458390910622,00	
411280100	 1956604610055,00	
411280101	 1762686761998,00	
411280102	 0143862022189,00	
411280103	 0005338800340,00	
411280104	 0001044148601,00	
411280105	 0002668243830,00	
411280106	 0041004633097,00	
411280200	 0163324276234,00	
411280201	 0023825475213,00	
411280202	 0068473193878,00	
411280203	 0000704542223,00	
411280204	 0050077636429,00	
411280205	 0000144491859,00	
411280209	 0020098936632,00	
411280300	 0050062626211,00	
411280400	 0010707732263,00	
411280500	 0102906615703,00	
411280501	 0063947767788,00	
411280502	 0038958847915,00	
411280600	 0144271597182,00	
411280601	 0055559814927,00	
411280602	 0088711782255,00	
411280700	 0025348015685,00	
411280701	 0023745617423,00	
411280702	 0000199457044,00	
411280709	 0001402941218,00	
411280900	 0005165437289,00	
411280901	 0000000000000,00	
411280902	 0000330043881,00	
411280990	 0004835393408,00	
411350000	 0617046103256,00	
411350100	 0004751767558,00	
411350200	 0031720048488,00	
411350300	 0000739429151,00	
411350400	 0570355756666,00	
411350401	 0283111377234,00	
411350402	 0287244379432,00	
411350500	 0007070975831,00	
411350900	 0002408125562,00	
411350901	 0002067361169,00	
411350902	 0000110084832,00	
411350903	 0000000000000,00	
411350990	 0000230679561,00	
411380000	 1184378482332,00	
411380100	 0526429180769,00	
411380200	 0095582164165,00	
411380300	 0555292405458,00	
411380400	 0000100931837,00	
411380900	 0006973800103,00	
411380901	 0000555592913,00	
411380990	 0006418207190,00	
411450000	 0227545654463,00	
411450100	 0120572518530,00	
411450101	 0000006557908,00	
411450102	 0097368488407,00	
411450109	 0023197472215,00	
411450200	 0003057877236,00	
411450201	 0000054305763,00	
