014	SCOTIABANK CHILE
8110000	 0000000489220,00	
8111000	 0000000000000,00	
8113000	 0000000235535,00	
8114000	 0000000167498,00	
8115000	 0000000086187,00	
8130000	 0000000010052,00	
8131000	 0000000000000,00	
8133000	 0000000001475,00	
8134000	 0000000000111,00	
8135000	 0000000008466,00	
8140000	 0000000003611,00	
8141000	 0000000000000,00	
8143000	 0000000000838,00	
8144000	 0000000000320,00	
8145000	 0000000002453,00	
8310000	 0000003368351,00	
8311000	 0000000100867,00	
8312000	 0000000005108,00	
8314000	 0000000039201,00	
8315000	 0000000217512,00	
8315100	 0000000138321,00	
8315200	 0000000079191,00	
8317000	 0000002759183,00	
8318000	 0000000246480,00	
8318100	 0000000246480,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003107897,00	
8511000	 0000000152065,00	
8513000	 0000002955832,00	
8520000	 0000000149065,00	
8521000	 0000000000000,00	
8523000	 0000000149065,00	
8530000	 0000000043505,00	
8531000	 0000000000000,00	
8533000	 0000000043505,00	
8540000	 0000004801766,00	
8543000	 0000000998140,00	
8544000	 0000002577655,00	
8545000	 0000001225971,00	
8560000	 0000000346428,00	
8563000	 0000000092743,00	
8564000	 0000000167498,00	
8565000	 0000000086187,00	
8610000	 0000000455858,00	
8620000	 0000000001628,00	
8630000	 0000000000255,00	
8640000	 0000002900711,00	
8660000	 0000000009899,00	
