012	BANCO DEL ESTADO DE CHILE
811000000	 3476936969439,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1429941457027,00	
811200100	 1108469806116,00	
811200101	 1007193818826,00	
811200102	 0000000000000,00	
811200103	 0101275987290,00	
811200104	 0000000000000,00	
811200600	 0016860895309,00	
811200700	 0012300230782,00	
811200800	 0002192986132,00	
811200900	 0000766893282,00	
811201000	 0067616066339,00	
811201100	 0208542558455,00	
811201200	 0013192020612,00	
811300000	 1612216708810,00	
811300100	 0029060177928,00	
811300200	 0069860116009,00	
811300300	 0000000000000,00	
811300400	 1489276518056,00	
811300500	 0000000000000,00	
811300600	 0024019896817,00	
811400000	 0434778803602,00	
811400100	 0387967672450,00	
811400200	 0017849270767,00	
811400300	 0028961860385,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 1694730333785,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0751113548607,00	
812200100	 0494620270058,00	
812200101	 0447633969462,00	
812200102	 0000000000000,00	
812200103	 0046986300596,00	
812200104	 0000000000000,00	
812200600	 0010770510593,00	
812200700	 0007390687646,00	
812200800	 0001716110449,00	
812200900	 0000181064500,00	
812201000	 0030674469134,00	
812201100	 0184032533402,00	
812201200	 0021727902825,00	
812300000	 0851055421288,00	
812300100	 0017272656696,00	
812300200	 0042152426397,00	
812300300	 0000000000000,00	
812300400	 0779143738005,00	
812300500	 0000000000000,00	
812300600	 0012486600190,00	
812400000	 0092561363890,00	
812400100	 0079243912085,00	
812400200	 0003270703578,00	
812400300	 0010046748227,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0144871988372,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0042544351310,00	
813200100	 0033623781251,00	
813200101	 0033623781251,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000284185015,00	
813200700	 0000000000000,00	
813200800	 0000000000000,00	
813200900	 0000000000000,00	
813201000	 0002030956911,00	
813201100	 0006297223823,00	
813201200	 0000308204310,00	
813300000	 0007022151865,00	
813300100	 0000197097636,00	
813300200	 0000235290143,00	
813300300	 0000000000000,00	
813300400	 0005121505289,00	
813300500	 0000000000000,00	
813300600	 0001468258797,00	
813400000	 0095305485197,00	
813400100	 0081119364364,00	
813400200	 0003190031153,00	
813400300	 0010996089680,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0022984645717,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0007773263211,00	
814200100	 0006443186641,00	
814200101	 0006443186641,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000006855269,00	
814200700	 0000047975669,00	
814200800	 0000000000000,00	
814200900	 0000000000000,00	
814201000	 0000882084436,00	
814201100	 0000000000000,00	
814201200	 0000393161196,00	
814300000	 0007221246163,00	
814300100	 0000367708638,00	
814300200	 0000073364711,00	
814300300	 0000000000000,00	
814300400	 0006664573512,00	
814300500	 0000000000000,00	
814300600	 0000115599302,00	
814400000	 0007990136343,00	
814400100	 0005053118666,00	
814400200	 0000787649168,00	
814400300	 0002149368509,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 35850372790452,00	
821100000	 0973617972045,00	
821100100	 0000000000000,00	
821100200	 0973617972045,00	
821200000	 17157701298803,00	
821200100	 13443145632374,00	
821200101	 12241802536634,00	
821200102	 0018760014432,00	
821200103	 0843385242597,00	
821200104	 0339197838711,00	
821200600	 1210249121719,00	
821200700	 0085990777908,00	
821200800	 0010716504634,00	
821200900	 0195244406586,00	
821201000	 1030988741978,00	
821201100	 1162474315104,00	
821201200	 0018891798500,00	
821300000	 15105526895044,00	
821300100	 0175384076242,00	
821300200	 0425306808183,00	
821300300	 0000000000000,00	
821300400	 14338834302930,00	
821300500	 0000000000000,00	
821300600	 0166001707689,00	
821400000	 2613526624560,00	
821400100	 2039745119533,00	
821400200	 0103808233282,00	
821400300	 0469973271745,00	
821400400	 0000000000000,00	
821400500	 0000000000000,00	
831000000	 5501504342713,00	
831100000	 0283649510048,00	
831100100	 0195805586280,00	
831100200	 0087843923768,00	
831200000	 0278925104074,00	
831300000	 0000000000000,00	
831500000	 1358053915555,00	
831500100	 1033590659430,00	
831500200	 0324463256125,00	
831600000	 0646284958522,00	
831600100	 0646284958522,00	
831600200	 0000000000000,00	
831600300	 0000000000000,00	
831600400	 0000000000000,00	
831600500	 0000000000000,00	
831700000	 1569920643584,00	
831700100	 0100548946081,00	
831700200	 0018864706827,00	
831700300	 0327274400697,00	
831700400	 1123232589979,00	
831700500	 0000000000000,00	
831800000	 1364670210930,00	
831800100	 0911791887472,00	
831800200	 0452878323458,00	
831900000	 0000000000000,00	
832000000	 0148646407920,00	
832100000	 0081259613482,00	
832100100	 0007503903203,00	
832100200	 0073755710279,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0067386794438,00	
832700100	 0000000000000,00	
832700101	 0000000000000,00	
832700102	 0000000000000,00	
832700103	 0000000000000,00	
832700104	 0000000000000,00	
832700200	 0067386794438,00	
832700201	 0000000000000,00	
832700202	 0067386794438,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 10453560131730,00	
833050000	 3644629306589,00	
833050100	 0000000000000,00	
833050200	 3644629306589,00	
833100000	 0773115358506,00	
833200000	 0005236500000,00	
833300000	 6030578966635,00	
833300100	 6029766120237,00	
833300200	 0000812846398,00	
833300300	 0000000000000,00	
833350000	 0000000000000,00	
833360000	 0000000000000,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0000000000000,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0000000000000,00	
833500500	 0000000000000,00	
833500600	 0000000000000,00	
833500700	 0000000000000,00	
841000000	 0065846879957,00	
841000100	 0027346879957,00	
841000200	 0038500000000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0000000000000,00	
841000600	 0000000000000,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0001868263004,00	
844200000	 0037071402203,00	
844300000	 0168853934052,00	
844400000	 0000000000000,00	
844400100	 0000000000000,00	
844400200	 0000000000000,00	
844500000	 1483740800000,00	
844500100	 1409553760000,00	
844500200	 0000000000000,00	
844500300	 0074187040000,00	
844600000	 0000411992302,00	
845250000	 1938011563134,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0000000000000,00	
