039	BANCO ITAÚ CHILE
811000000	 2004630437244,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1400763830740,00	
811200100	 1229605229136,00	
811200101	 1021150398251,00	
811200102	 0208172288360,00	
811200103	 0000282542525,00	
811200104	 0000000000000,00	
811200600	 0006275916253,00	
811200700	 0017555693072,00	
811200800	 0000220301279,00	
811200900	 0003019061711,00	
811201000	 0075181314543,00	
811201100	 0063549240991,00	
811201200	 0005357073755,00	
811300000	 0353288741686,00	
811300100	 0000843145295,00	
811300200	 0008098267807,00	
811300300	 0000000000000,00	
811300400	 0326875168289,00	
811300500	 0014060022484,00	
811300600	 0003412137811,00	
811400000	 0250577864818,00	
811400100	 0201249564471,00	
811400200	 0012925312245,00	
811400300	 0034242915600,00	
811400400	 0000057291968,00	
811400500	 0002102780534,00	
812000000	 1410402432140,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0923396493583,00	
812200100	 0751133481195,00	
812200101	 0533547919724,00	
812200102	 0122724343711,00	
812200103	 0094861217760,00	
812200104	 0000000000000,00	
812200600	 0000000000000,00	
812200700	 0000389915818,00	
812200800	 0000202543303,00	
812200900	 0000000000000,00	
812201000	 0122927167585,00	
812201100	 0048743385682,00	
812201200	 0000000000000,00	
812300000	 0356195508667,00	
812300100	 0000617381334,00	
812300200	 0005617539976,00	
812300300	 0000000000000,00	
812300400	 0264872728878,00	
812300500	 0082718476642,00	
812300600	 0002369381837,00	
812400000	 0130810429890,00	
812400100	 0105829187821,00	
812400200	 0000088644956,00	
812400300	 0019834418109,00	
812400400	 0000008479766,00	
812400500	 0005049699238,00	
813000000	 0134947081814,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0049874860867,00	
813200100	 0044131849824,00	
813200101	 0010750045822,00	
813200102	 0032822354939,00	
813200103	 0000559449063,00	
813200104	 0000000000000,00	
813200600	 0000248878794,00	
813200700	 0000671859974,00	
813200800	 0000029871942,00	
813200900	 0000000000000,00	
813201000	 0001479042842,00	
813201100	 0003313357491,00	
813201200	 0000000000000,00	
813300000	 0001042683289,00	
813300100	 0000001663562,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000998028429,00	
813300500	 0000042991298,00	
813300600	 0000000000000,00	
813400000	 0084029537658,00	
813400100	 0057633640649,00	
