001	BANCO DE CHILE
100000000	 28410463646965,00	 21303027309047,00	 0179675201582,00	 6898304654365,00
105000000	 1526681455823,00	 0000000000000,00	 0000000000000,00	 1721819392196,00
105000100	 0773702232413,00	 0000000000000,00	 0000000000000,00	 0082506346715,00
105000101	 0240227274939,00	 0000000000000,00	 0000000000000,00	 0082506346715,00
105000102	 0533474957474,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
105000103	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
105000200	 0748231983653,00	 0000000000000,00	 0000000000000,00	 0402449847834,00
105000201	 0748231983653,00	 0000000000000,00	 0000000000000,00	 0402449847834,00
105000202	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
105000209	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
105000300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
105000301	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
105000302	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
105000309	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
105000400	 0004747239757,00	 0000000000000,00	 0000000000000,00	 0008972487250,00
105000500	 0000000000000,00	 0000000000000,00	 0000000000000,00	 1227890710397,00
107000000	 0210069973369,00	 0000000000000,00	 0000000000000,00	 0160997572744,00
107000100	 0067004695981,00	 0000000000000,00	 0000000000000,00	 0014129167959,00
107000101	 0000070525104,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
107000102	 0066784595148,00	 0000000000000,00	 0000000000000,00	 0011969946625,00
107000103	 0000149575729,00	 0000000000000,00	 0000000000000,00	 0002159221334,00
107000200	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
107000201	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
107000202	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
107000300	 0000004913750,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
107000400	 0143060363638,00	 0000000000000,00	 0000000000000,00	 0146868404785,00
107000401	 0101683956723,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
107000409	 0020602191056,00	 0000000000000,00	 0000000000000,00	 0136145881595,00
107000411	 0020774215859,00	 0000000000000,00	 0000000000000,00	 0010697019374,00
107000419	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000025503816,00
110000000	 4014415834562,00	 0199464457745,00	 0000000000000,00	 0464699944884,00
111000100	 2062496567602,00	 0000000000000,00	 0000000000000,00	 0464246129865,00
111000101	 0346331371602,00	 0000000000000,00	 0000000000000,00	 0007996451937,00
111000102	 1707541500734,00	 0000000000000,00	 0000000000000,00	 0456249677928,00
111000103	 0008435387565,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
111000104	 0000188307701,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
111000105	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
111000109	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000000	 1671448592230,00	 0199464457745,00	 0000000000000,00	 0000062441731,00
112000100	 1602306860698,00	 0023587951693,00	 0000000000000,00	 0000000000000,00
112000101	 1448842064260,00	 0000211745934,00	 0000000000000,00	 0000000000000,00
112000102	 0153464796438,00	 0023376205759,00	 0000000000000,00	 0000000000000,00
112000109	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000200	 0069141731532,00	 0175876506052,00	 0000000000000,00	 0000062441731,00
112000201	 0069141452648,00	 0175876506052,00	 0000000000000,00	 0000062441731,00
112000202	 0000000278884,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000209	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000301	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000302	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000303	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000304	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
112000309	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000000	 0280470674730,00	 0000000000000,00	 0000000000000,00	 0000391373288,00
113000100	 0275250903366,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000101	 0275250903366,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000102	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000200	 0001310597754,00	 0000000000000,00	 0000000000000,00	 0000384266158,00
113000201	 0001310597754,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000202	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000384266158,00
113000300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000301	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000302	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000303	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000304	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
113000400	 0003909173610,00	 0000000000000,00	 0000000000000,00	 0000007107130,00
115000000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250101	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250102	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250109	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250200	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250201	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250202	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250209	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250301	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250302	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250303	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250304	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115250309	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500100	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500101	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500102	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500300	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500301	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500302	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500303	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500304	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
115500400	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
118000000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
118250000	 0000000000000,00	 0000000000000,00	 0000000000000,00	 0000000000000,00
