028	BANCO BICE
811000000	 0236201612236,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0206734842301,00	
811200100	 0177595319370,00	
811200101	 0165422706034,00	
811200102	 0000000000000,00	
811200103	 0012172613336,00	
811200104	 0000000000000,00	
811200600	 0005042545637,00	
811200700	 0001030659699,00	
811200800	 0000260364997,00	
811200900	 0000129891222,00	
811201000	 0015568460183,00	
811201100	 0000197469802,00	
811201200	 0006910131391,00	
811300000	 0022535244038,00	
811300100	 0000000000000,00	
811300200	 0006828701187,00	
811300300	 0000000000000,00	
811300400	 0015590176947,00	
811300500	 0000000000000,00	
811300600	 0000116365904,00	
811400000	 0006931525897,00	
811400100	 0004984274317,00	
811400200	 0000823563391,00	
811400300	 0001123688189,00	
811400400	 0000000000000,00	
811400500	 0000000000000,00	
812000000	 0113490759595,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0097719844291,00	
812200100	 0087347473419,00	
812200101	 0085726267242,00	
812200102	 0000000000000,00	
812200103	 0001621206177,00	
812200104	 0000000000000,00	
812200600	 0004414230885,00	
812200700	 0000674753396,00	
812200800	 0000163404461,00	
812200900	 0000000000000,00	
812201000	 0005076141769,00	
812201100	 0000043840361,00	
812201200	 0000000000000,00	
812300000	 0013482061862,00	
812300100	 0000000000000,00	
812300200	 0004655103000,00	
812300300	 0000000000000,00	
812300400	 0008826726171,00	
812300500	 0000000000000,00	
812300600	 0000000232691,00	
812400000	 0002288853442,00	
812400100	 0001829681617,00	
812400200	 0000090624939,00	
812400300	 0000368546886,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0004345584305,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0002669768329,00	
813200100	 0002381074947,00	
813200101	 0002381074947,00	
813200102	 0000000000000,00	
813200103	 0000000000000,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000025360118,00	
813200800	 0000000000000,00	
813200900	 0000092856702,00	
813201000	 0000000000000,00	
813201100	 0000000000000,00	
813201200	 0000170476562,00	
813300000	 0000129183562,00	
813300100	 0000000000000,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0000129183562,00	
813300500	 0000000000000,00	
813300600	 0000000000000,00	
813400000	 0001546632414,00	
813400100	 0000973328855,00	
813400200	 0000126134794,00	
813400300	 0000447168765,00	
813400400	 0000000000000,00	
813400500	 0000000000000,00	
814000000	 0000452396406,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0000300956108,00	
814200100	 0000229990729,00	
814200101	 0000229990729,00	
814200102	 0000000000000,00	
814200103	 0000000000000,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000000020831,00	
814200800	 0000000000000,00	
814200900	 0000063638634,00	
814201000	 0000000000000,00	
814201100	 0000000000000,00	
814201200	 0000007305914,00	
814300000	 0000000000000,00	
814300100	 0000000000000,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0000000000000,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0000151440298,00	
814400100	 0000103848727,00	
814400200	 0000009278494,00	
814400300	 0000038313077,00	
814400400	 0000000000000,00	
814400500	 0000000000000,00	
821000000	 9121078923138,00	
821100000	 0000000000000,00	
821100100	 0000000000000,00	
821100200	 0000000000000,00	
821200000	 6413219818731,00	
821200100	 5255878199445,00	
821200101	 5255878199445,00	
821200102	 0000000000000,00	
821200103	 0000000000000,00	
821200104	 0000000000000,00	
821200600	 0413457953622,00	
821200700	 0048842382955,00	
821200800	 0000000000000,00	
