037	BANCO SANTANDER-CHILE
811000000	 2397572703318,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 1428400887134,00	
811200100	 1232483073127,00	
811200101	 1232482514007,00	
811200102	 0000000000000,00	
811200103	 0000000559120,00	
811200104	 0000000000000,00	
811200600	 0043316058478,00	
811200700	 0011181476295,00	
811200800	 0012064227322,00	
811200900	 0013403211710,00	
811201000	 0087393530855,00	
811201100	 0010496418107,00	
811201200	 0018062891240,00	
811300000	 0692172504869,00	
811300100	 0000044224341,00	
811300200	 0000090472010,00	
811300300	 0002884013392,00	
811300400	 0683451707188,00	
811300500	 0000000000000,00	
811300600	 0005702087938,00	
811400000	 0276999311315,00	
811400100	 0235910074322,00	
811400200	 0008995057308,00	
811400300	 0031584852542,00	
811400400	 0000056933864,00	
811400500	 0000452393279,00	
812000000	 1280177452832,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0687047653601,00	
812200100	 0634372307994,00	
812200101	 0634372307994,00	
812200102	 0000000000000,00	
812200103	 0000000000000,00	
812200104	 0000000000000,00	
812200600	 0000465559480,00	
812200700	 0000159962635,00	
812200800	 0006290317577,00	
812200900	 0000007201902,00	
812201000	 0032221365079,00	
812201100	 0009269041117,00	
812201200	 0004261897817,00	
812300000	 0393815674829,00	
812300100	 0000042259406,00	
812300200	 0000073272549,00	
812300300	 0001278711976,00	
812300400	 0388126807877,00	
812300500	 0000000000000,00	
812300600	 0004294623021,00	
812400000	 0199314124402,00	
812400100	 0177648485088,00	
812400200	 0000000000002,00	
812400300	 0021619206901,00	
812400400	 0000046349627,00	
812400500	 0000000082784,00	
813000000	 0143203947336,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0048465538473,00	
813200100	 0037201781482,00	
813200101	 0037201781445,00	
813200102	 0000000000000,00	
813200103	 0000000000037,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0001082639288,00	
813200800	 0001199916426,00	
813200900	 0000747734358,00	
813201000	 0002834934292,00	
813201100	 0001337670119,00	
813201200	 0004060862508,00	
813300000	 0008161074825,00	
813300100	 0000006613753,00	
813300200	 0000015067981,00	
813300300	 0000000000000,00	
813300400	 0008080338716,00	
813300500	 0000000000000,00	
813300600	 0000059054375,00	
813400000	 0086577334038,00	
813400100	 0060080633814,00	
813400200	 0003052084060,00	
813400300	 0022825714147,00	
813400400	 0000013070598,00	
813400500	 0000605831419,00	
814000000	 0030983469555,00	
