001	BANCO DE CHILE
811000000	 1235069410101,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 0668409794148,00	
811200100	 0558974893311,00	
811200101	 0392755004364,00	
811200102	 0000000000000,00	
811200103	 0166219888947,00	
811200104	 0000000000000,00	
811200600	 0017488494635,00	
811200700	 0007020435310,00	
811200800	 0010787813514,00	
811200900	 0001378848274,00	
811201000	 0058368748648,00	
811201100	 0004081273170,00	
811201200	 0010309287286,00	
811300000	 0276622006039,00	
811300100	 0000142140275,00	
811300200	 0000328667862,00	
811300300	 0000000000000,00	
811300400	 0274911276337,00	
811300500	 0000000000000,00	
811300600	 0001239921565,00	
811400000	 0290037609914,00	
811400100	 0250531238253,00	
811400200	 0002355504217,00	
811400300	 0035913591338,00	
811400400	 0000000000000,00	
811400500	 0001237276106,00	
812000000	 0566572210987,00	
812100000	 0000000000000,00	
812100100	 0000000000000,00	
812100200	 0000000000000,00	
812200000	 0321084091891,00	
812200100	 0253863471718,00	
812200101	 0195571704218,00	
812200102	 0000000000000,00	
812200103	 0058291767500,00	
812200104	 0000000000000,00	
812200600	 0009483752258,00	
812200700	 0000000000000,00	
812200800	 0009145061924,00	
812200900	 0000622818406,00	
812201000	 0036021196484,00	
812201100	 0002981413398,00	
812201200	 0008966377703,00	
812300000	 0143745324039,00	
812300100	 0000047454515,00	
812300200	 0000136139724,00	
812300300	 0000000000000,00	
812300400	 0142585980642,00	
812300500	 0000000000000,00	
812300600	 0000975749158,00	
812400000	 0101742795057,00	
812400100	 0075768184749,00	
812400200	 0000000000000,00	
812400300	 0025974610308,00	
812400400	 0000000000000,00	
812400500	 0000000000000,00	
813000000	 0110709089224,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0022542725040,00	
813200100	 0019292257347,00	
813200101	 0017984300371,00	
813200102	 0000000000000,00	
813200103	 0001307956976,00	
813200104	 0000000000000,00	
813200600	 0000000000000,00	
813200700	 0000337719300,00	
813200800	 0000641194447,00	
813200900	 0000000000000,00	
813201000	 0000950334762,00	
813201100	 0000162405659,00	
813201200	 0001158813525,00	
813300000	 0001094781429,00	
813300100	 0000002179299,00	
813300200	 0000000000000,00	
813300300	 0000000000000,00	
813300400	 0001084895501,00	
813300500	 0000000000000,00	
813300600	 0000007706629,00	
813400000	 0087071582755,00	
813400100	 0062905873575,00	
813400200	 0000706327561,00	
813400300	 0022205651511,00	
813400400	 0000000000000,00	
813400500	 0001253730108,00	
814000000	 0013161177415,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0003138395694,00	
814200100	 0002785258388,00	
814200101	 0002115730795,00	
814200102	 0000000000000,00	
814200103	 0000669527593,00	
814200104	 0000000000000,00	
814200600	 0000000000000,00	
814200700	 0000027385806,00	
814200800	 0000009063094,00	
814200900	 0000000000000,00	
814201000	 0000256190889,00	
814201100	 0000000000000,00	
814201200	 0000060497517,00	
814300000	 0001422597373,00	
814300100	 0000016696225,00	
814300200	 0000000000000,00	
814300300	 0000000000000,00	
814300400	 0001405901148,00	
814300500	 0000000000000,00	
814300600	 0000000000000,00	
814400000	 0008600184348,00	
814400100	 0007593810912,00	
814400200	 0000046426634,00	
814400300	 0000845606260,00	
814400400	 0000000000000,00	
814400500	 0000114340542,00	
821000000	 39758851041615,00	
821100000	 0417116800844,00	
821100100	 0000000000748,00	
821100200	 0417116800096,00	
821200000	 21011186803632,00	
821200100	 15516183629214,00	
821200101	 12346555811216,00	
821200102	 0023310699295,00	
821200103	 3146317118703,00	
821200104	 0000000000000,00	
821200600	 1933326384925,00	
821200700	 0214935796029,00	
821200800	 0101296751608,00	
821200900	 0705006231284,00	
821201000	 2465150806740,00	
821201100	 0055476256882,00	
821201200	 0019810946950,00	
821300000	 12501670932924,00	
821300100	 0002232070922,00	
821300200	 0017347240979,00	
821300300	 0000000000000,00	
821300400	 12317862074086,00	
821300500	 0000000000000,00	
821300600	 0164229546937,00	
821400000	 5828876504215,00	
821400100	 3710617408646,00	
821400200	 0265522673030,00	
821400300	 1851127435379,00	
821400400	 0000362366643,00	
821400500	 0001246620517,00	
831000000	 14286422699834,00	
831100000	 0374773049209,00	
831100100	 0000000000000,00	
831100200	 0374773049209,00	
831200000	 0444098091465,00	
831300000	 0000000000000,00	
831500000	 2763417971723,00	
831500100	 2292209354213,00	
831500200	 0471208617510,00	
831600000	 10583092703954,00	
831600100	 1572773487724,00	
831600200	 0336935339133,00	
831600300	 1484130319210,00	
831600400	 7189253557887,00	
831600500	 0000000000000,00	
831700000	 0000000000000,00	
831700100	 0000000000000,00	
831700200	 0000000000000,00	
831700300	 0000000000000,00	
831700400	 0000000000000,00	
831700500	 0000000000000,00	
831800000	 0121040883483,00	
831800100	 0000000000000,00	
831800200	 0121040883483,00	
831900000	 0000000000000,00	
832000000	 1015237630249,00	
832100000	 0133026772926,00	
832100100	 0012045732176,00	
832100200	 0120981040750,00	
832300000	 0000000000000,00	
832300100	 0000000000000,00	
832300200	 0000000000000,00	
832300300	 0000000000000,00	
832500000	 0000000000000,00	
832500100	 0000000000000,00	
832500200	 0000000000000,00	
832500300	 0000000000000,00	
832700000	 0882210857323,00	
832700100	 0357249136249,00	
832700101	 0017019779499,00	
832700102	 0232502432922,00	
832700103	 0107726923828,00	
832700104	 0000000000000,00	
832700200	 0524961721074,00	
832700201	 0000000000000,00	
832700202	 0524961721074,00	
832700203	 0000000000000,00	
832700204	 0000000000000,00	
833000000	 28720436072251,00	
833050000	 6728125943845,00	
833050100	 0000166031686,00	
833050200	 6727959912159,00	
833100000	 3346159932443,00	
833200000	 18646150195963,00	
833300000	 0000000000000,00	
833300100	 0000000000000,00	
833300200	 0000000000000,00	
833300300	 0000000000000,00	
833350000	 0000009214857,00	
833360000	 0000044391808,00	
833370000	 0000000000000,00	
833380000	 0000000000000,00	
833400000	 0000000000000,00	
833410000	 0000000000000,00	
833420000	 0000000000000,00	
833500000	 0105045335167,00	
833500100	 0000000000000,00	
833500200	 0000000000000,00	
833500300	 0000000000000,00	
833500400	 0045217174604,00	
833500500	 0000000000000,00	
833500600	 0059828160563,00	
833500700	 0000000000000,00	
841000000	 6704917257124,00	
841000100	 0000000000000,00	
841000200	 0020294487000,00	
841000300	 0000000000000,00	
841000400	 0000000000000,00	
841000500	 0038530113000,00	
841000600	 6646092657124,00	
841000700	 0000000000000,00	
842000000	 0000000000000,00	
842000100	 0000000000000,00	
842000200	 0000000000000,00	
843000000	 0000000000000,00	
843000100	 0000000000000,00	
843000200	 0000000000000,00	
843000300	 0000000000000,00	
843000400	 0000000000000,00	
843000500	 0000000000000,00	
843500000	 0000000000000,00	
843500100	 0000000000000,00	
843500200	 0000000000000,00	
843500300	 0000000000000,00	
843500400	 0000000000000,00	
843500500	 0000000000000,00	
843500600	 0000000000000,00	
844100000	 0006551230512,00	
844200000	 0000305414877,00	
844300000	 0003950985435,00	
844400000	 4501468430000,00	
844400100	 4501468430000,00	
844400200	 0000000000000,00	
844500000	 6742262363600,00	
844500100	 5814924363600,00	
844500200	 0000000000000,00	
844500300	 0927338000000,00	
844600000	 0001534670864,00	
845250000	 0574244039370,00	
845250100	 0000000000000,00	
845250200	 0000000000000,00	
845250300	 0001071318660,00	
845250400	 0000000000000,00	
845250500	 0573172720710,00	
845250501	 0388900922430,00	
845250502	 0000000000000,00	
845250503	 0016235785494,00	
845250504	 0030214814879,00	
845250505	 0092800517523,00	
845250509	 0045020680384,00	
845250600	 0000000000000,00	
845250601	 0000000000000,00	
845250602	 0000000000000,00	
