999	SISTEMA FINANCIERO
411000000	 13824395128320,00	
411100000	 11762518244361,00	
411150000	 0073117170069,00	
411150100	 0030054495748,00	
411150101	 0029870116033,00	
411150102	 0000184379715,00	
411150103	 0000000000000,00	
411150200	 0005188888091,00	
411150201	 0005188888091,00	
411150202	 0000000000000,00	
411150203	 0000000000000,00	
411150300	 0037151457385,00	
411150301	 0037151457385,00	
411150302	 0000000000000,00	
411150400	 0000722328845,00	
411150401	 0000722328845,00	
411150402	 0000000000000,00	
411200000	 0249722243516,00	
411200100	 0123720615582,00	
411200101	 0000462534173,00	
411200102	 0123258081409,00	
411200109	 0000000000000,00	
411200200	 0075731215572,00	
411200201	 0071107359560,00	
411200202	 0003034837957,00	
411200209	 0001589018055,00	
411200300	 0050270412362,00	
411200301	 0000000000000,00	
411200302	 0006484303266,00	
411200303	 0000500090154,00	
411200304	 0000882086437,00	
411200309	 0042403932505,00	
411250000	 0193198873115,00	
411250100	 0019964328988,00	
411250101	 0018349405306,00	
411250102	 0001614919516,00	
411250103	 0000000004166,00	
411250104	 0000000000000,00	
411250105	 0000000000000,00	
411250106	 0000000000000,00	
411250107	 0000000000000,00	
411250190	 0000000000000,00	
411250200	 0034742717283,00	
411250201	 0008360089085,00	
411250202	 0016051408431,00	
411250203	 0000000000000,00	
411250204	 0000112592739,00	
411250205	 0000046055543,00	
411250206	 0010172571485,00	
411250207	 0000000000000,00	
411250208	 0000000000000,00	
411250290	 0000000000000,00	
411250300	 0138381385863,00	
411250301	 0000000000000,00	
411250302	 0130774722356,00	
411250309	 0007606663507,00	
411250400	 0000110440981,00	
411250401	 0000000000000,00	
411250402	 0000110440981,00	
411250409	 0000000000000,00	
411280000	 5639374026801,00	
411280100	 4490486468824,00	
411280101	 4025584551103,00	
411280102	 0317672495590,00	
411280103	 0013111876793,00	
411280104	 0003675490041,00	
411280105	 0008221991691,00	
411280106	 0122220063606,00	
411280200	 0284569400413,00	
411280201	 0039478832100,00	
411280202	 0110243727184,00	
411280203	 0002423061441,00	
411280204	 0098491501726,00	
411280205	 0000233163857,00	
411280209	 0033699114105,00	
411280300	 0132852323661,00	
411280400	 0028089434300,00	
411280500	 0215918966982,00	
411280501	 0148595660193,00	
411280502	 0067323306789,00	
411280600	 0392420492151,00	
411280601	 0165898708327,00	
411280602	 0226521783824,00	
411280700	 0086766850188,00	
411280701	 0081118966238,00	
411280702	 0000752800345,00	
411280709	 0004895083605,00	
411280900	 0008270090282,00	
411280901	 0000003372793,00	
411280902	 0000501508924,00	
411280990	 0007765208565,00	
411350000	 1809468081263,00	
411350100	 0017925466288,00	
