999	SISTEMA FINANCIERO
811000000	 11183988140954,00	
811100000	 0000000000000,00	
811100100	 0000000000000,00	
811100200	 0000000000000,00	
811200000	 6810704804211,00	
811200100	 5855817795063,00	
811200101	 5477694337162,00	
811200102	 0198660035067,00	
811200103	 0179463422834,00	
811200104	 0000000000000,00	
811200600	 0070634249873,00	
811200700	 0052589339657,00	
811200800	 0020439132526,00	
811200900	 0017476218576,00	
811201000	 0431679762823,00	
811201100	 0318536451532,00	
811201200	 0043531854161,00	
811300000	 2741496170970,00	
811300100	 0053792457272,00	
811300200	 0120434033744,00	
811300300	 0001596251602,00	
811300400	 2507717484391,00	
811300500	 0013738563285,00	
811300600	 0044217380676,00	
811400000	 1631787165773,00	
811400100	 1045967277367,00	
811400200	 0061505539378,00	
811400300	 0521501271138,00	
811400400	 0000019768658,00	
811400500	 0002793309232,00	
812000000	 5076189655471,00	
812100000	 0000006260426,00	
812100100	 0000006260426,00	
812100200	 0000000000000,00	
812200000	 3015496266706,00	
812200100	 2525740848649,00	
812200101	 2339892324251,00	
812200102	 0085139905768,00	
812200103	 0100708618630,00	
812200104	 0000000000000,00	
812200600	 0038582992125,00	
812200700	 0008186537647,00	
812200800	 0013208573402,00	
812200900	 0000635156717,00	
812201000	 0135744787356,00	
812201100	 0280544507970,00	
812201200	 0012852862840,00	
812300000	 1401757105220,00	
812300100	 0016237184708,00	
812300200	 0040316919853,00	
812300300	 0001278407441,00	
812300400	 1284362913896,00	
812300500	 0045959711004,00	
812300600	 0013601968318,00	
812400000	 0658930023119,00	
812400100	 0435955149970,00	
812400200	 0006961672302,00	
812400300	 0212433871240,00	
812400400	 0000019520667,00	
812400500	 0003559808940,00	
813000000	 1683550576888,00	
813100000	 0000000000000,00	
813100100	 0000000000000,00	
813100200	 0000000000000,00	
813200000	 0546315171739,00	
813200100	 0394083455171,00	
813200101	 0336027531511,00	
813200102	 0047467382594,00	
813200103	 0010588541066,00	
813200104	 0000000000000,00	
813200600	 0021308496208,00	
813200700	 0009735120397,00	
813200800	 0006597073622,00	
813200900	 0006945012792,00	
813201000	 0023808546019,00	
813201100	 0048116904800,00	
813201200	 0035720562730,00	
813300000	 0077919574765,00	
813300100	 0001408354844,00	
813300200	 0003350092454,00	
813300300	 0000231279800,00	
813300400	 0067094433267,00	
813300500	 0000940275786,00	
813300600	 0004895138614,00	
813400000	 1059315830384,00	
813400100	 0548257370214,00	
813400200	 0028262693090,00	
813400300	 0477005287720,00	
813400400	 0000030992053,00	
813400500	 0005759487307,00	
814000000	 0454327474101,00	
814100000	 0000000000000,00	
814100100	 0000000000000,00	
814100200	 0000000000000,00	
814200000	 0159916251908,00	
814200100	 0120474924971,00	
814200101	 0112017730856,00	
814200102	 0004120722423,00	
814200103	 0004336471692,00	
814200104	 0000000000000,00	
814200600	 0002631077909,00	
814200700	 0001337923052,00	
814200800	 0000628880958,00	
814200900	 0003014460576,00	
814201000	 0010609715360,00	
814201100	 0010585027336,00	
814201200	 0010634241746,00	
814300000	 0054568692628,00	
814300100	 0002908821355,00	
814300200	 0000835356796,00	
