999	SISTEMA FINANCIERO
8110000	 0000008987258,00	
8111000	 0000000000000,00	
8113000	 0000004616301,00	
8114000	 0000002611853,00	
8115000	 0000001759104,00	
8130000	 0000000356115,00	
8131000	 0000000000000,00	
8133000	 0000000083435,00	
8134000	 0000000011644,00	
8135000	 0000000261036,00	
8140000	 0000000072394,00	
8141000	 0000000000000,00	
8143000	 0000000014243,00	
8144000	 0000000008699,00	
8145000	 0000000049452,00	
8310000	 0000055271293,00	
8311000	 0000001694609,00	
8312000	 0000000199275,00	
8314000	 0000001044905,00	
8315000	 0000010090468,00	
8315100	 0000007798177,00	
8315200	 0000002292291,00	
8317000	 0000038482252,00	
8318000	 0000003750788,00	
8318100	 0000001754958,00	
8318900	 0000001995830,00	
8319000	 0000000008996,00	
8510000	 0000077257620,00	
8511000	 0000001851081,00	
8513000	 0000075406539,00	
8520000	 0000003952520,00	
8521000	 0000000000000,00	
8523000	 0000003952520,00	
8530000	 0000001895002,00	
8531000	 0000000000000,00	
8533000	 0000001895002,00	
8540000	 0000089849474,00	
8543000	 0000017856458,00	
8544000	 0000047853613,00	
8545000	 0000024139403,00	
8560000	 0000006146067,00	
8563000	 0000001775113,00	
8564000	 0000002611852,00	
8565000	 0000001759102,00	
8610000	 0000021839092,00	
8620000	 0000000334285,00	
8630000	 0000000042112,00	
8640000	 0000032967565,00	
8660000	 0000000088240,00	
8700000	 0000000009759,00	
8710000	 0000000011972,00	
8711000	 0000000000553,00	
8712000	 0000000007887,00	
8713000	 0000000000575,00	
8714000	 0000000000773,00	
8715000	 0000000000412,00	
8716000	 0000000000230,00	
8717000	 0000000001542,00	
8720000	 0000000002225,00	
8721000	 0000000001140,00	
8722000	 0000000000545,00	
8723000	 0000000000037,00	
8724000	 0000000000105,00	
8725000	 0000000000042,00	
8726000	 0000000000008,00	
8727000	 0000000000348,00	
8910000	 0000003514641,00	
8911000	 0000000000000,00	
8913000	 0000001730996,00	
8914000	 0000001212843,00	
8915000	 0000000570802,00	
