037	BANCO SANTANDER-CHILE
8110000	 0000001816943,00	
8111000	 0000000000000,00	
8113000	 0000001053419,00	
8114000	 0000000491356,00	
8115000	 0000000272168,00	
8130000	 0000000067440,00	
8131000	 0000000000000,00	
8133000	 0000000024161,00	
8134000	 0000000003665,00	
8135000	 0000000039614,00	
8140000	 0000000013589,00	
8141000	 0000000000000,00	
8143000	 0000000003873,00	
8144000	 0000000003182,00	
8145000	 0000000006534,00	
8310000	 0000011398932,00	
8311000	 0000000138315,00	
8312000	 0000000033482,00	
8314000	 0000000171925,00	
8315000	 0000001860485,00	
8315100	 0000001283673,00	
8315200	 0000000576812,00	
8317000	 0000008902457,00	
8318000	 0000000292268,00	
8318100	 0000000012561,00	
8318900	 0000000279707,00	
8319000	 0000000000000,00	
8510000	 0000010108138,00	
8511000	 0000000019355,00	
8513000	 0000010088783,00	
8520000	 0000000721013,00	
8521000	 0000000000000,00	
8523000	 0000000721013,00	
8530000	 0000000423963,00	
8531000	 0000000000000,00	
8533000	 0000000423963,00	
8540000	 0000018132862,00	
8543000	 0000003772898,00	
8544000	 0000009779874,00	
8545000	 0000004580090,00	
8560000	 0000001213657,00	
8563000	 0000000450133,00	
8564000	 0000000491356,00	
8565000	 0000000272168,00	
8610000	 0000004191547,00	
8620000	 0000000064586,00	
8630000	 0000000009566,00	
8640000	 0000007124039,00	
8660000	 0000000009194,00	
8700000	 0000000000568,00	
8710000	 0000000000646,00	
8711000	 0000000000004,00	
8712000	 0000000000353,00	
8713000	 0000000000046,00	
8714000	 0000000000041,00	
8715000	 0000000000073,00	
8716000	 0000000000013,00	
8717000	 0000000000116,00	
8720000	 0000000000078,00	
8721000	 0000000000000,00	
8722000	 0000000000068,00	
8723000	 0000000000000,00	
8724000	 0000000000003,00	
8725000	 0000000000007,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000636121,00	
8911000	 0000000000000,00	
8913000	 0000000413028,00	
8914000	 0000000134191,00	
8915000	 0000000088902,00	
