016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001306879,00	
8111000	 0000000000000,00	
8113000	 0000000773249,00	
8114000	 0000000221143,00	
8115000	 0000000312487,00	
8130000	 0000000047822,00	
8131000	 0000000000000,00	
8133000	 0000000015804,00	
8134000	 0000000001370,00	
8135000	 0000000030648,00	
8140000	 0000000008075,00	
8141000	 0000000000000,00	
8143000	 0000000002035,00	
8144000	 0000000000622,00	
8145000	 0000000005418,00	
8310000	 0000008536802,00	
8311000	 0000000131535,00	
8312000	 0000000001040,00	
8314000	 0000000260981,00	
8315000	 0000001448391,00	
8315100	 0000001017418,00	
8315200	 0000000430973,00	
8317000	 0000006258069,00	
8318000	 0000000436786,00	
8318100	 0000000010892,00	
8318900	 0000000425894,00	
8319000	 0000000000000,00	
8510000	 0000014498257,00	
8511000	 0000000308423,00	
8513000	 0000014189834,00	
8520000	 0000000596829,00	
8521000	 0000000000000,00	
8523000	 0000000596829,00	
8530000	 0000000281226,00	
8531000	 0000000000000,00	
8533000	 0000000281226,00	
8540000	 0000014037255,00	
8543000	 0000003616912,00	
8544000	 0000007009324,00	
8545000	 0000003411019,00	
8560000	 0000000875075,00	
8563000	 0000000341445,00	
8564000	 0000000221143,00	
8565000	 0000000312487,00	
8610000	 0000003700446,00	
8620000	 0000000098136,00	
8630000	 0000000002708,00	
8640000	 0000004721358,00	
8660000	 0000000014154,00	
8700000	 0000000000143,00	
8710000	 0000000001331,00	
8711000	 0000000000018,00	
8712000	 0000000000342,00	
8713000	 0000000000202,00	
8714000	 0000000000507,00	
8715000	 0000000000078,00	
8716000	 0000000000082,00	
8717000	 0000000000102,00	
8720000	 0000000001188,00	
8721000	 0000000001140,00	
8722000	 0000000000012,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000035,00	
8726000	 0000000000000,00	
8727000	 0000000000001,00	
8910000	 0000000432929,00	
8911000	 0000000000000,00	
8913000	 0000000276610,00	
8914000	 0000000076427,00	
8915000	 0000000079892,00	
