049	BANCO SECURITY
8110000	 0000000231665,00	
8111000	 0000000000000,00	
8113000	 0000000206349,00	
8114000	 0000000007821,00	
8115000	 0000000017495,00	
8130000	 0000000006719,00	
8131000	 0000000000000,00	
8133000	 0000000003548,00	
8134000	 0000000000121,00	
8135000	 0000000003050,00	
8140000	 0000000000451,00	
8141000	 0000000000000,00	
8143000	 0000000000071,00	
8144000	 0000000000079,00	
8145000	 0000000000301,00	
8310000	 0000001187120,00	
8311000	 0000000019029,00	
8312000	 0000000000000,00	
8314000	 0000000023116,00	
8315000	 0000000247567,00	
8315100	 0000000223797,00	
8315200	 0000000023770,00	
8317000	 0000000897408,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003063212,00	
8511000	 0000000002285,00	
8513000	 0000003060927,00	
8520000	 0000000668216,00	
8521000	 0000000000000,00	
8523000	 0000000668216,00	
8530000	 0000000164353,00	
8531000	 0000000000000,00	
8533000	 0000000164353,00	
8540000	 0000001369701,00	
8543000	 0000000277718,00	
8544000	 0000000601308,00	
8545000	 0000000490675,00	
8560000	 0000000045782,00	
8563000	 0000000020466,00	
8564000	 0000000007821,00	
8565000	 0000000017495,00	
8610000	 0000000440901,00	
8620000	 0000000012928,00	
8630000	 0000000016093,00	
8640000	 0000000716974,00	
8660000	 0000000000224,00	
8700000	 0000000000006,00	
8710000	 0000000000019,00	
8711000	 0000000000000,00	
8712000	 0000000000005,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000004,00	
8716000	 0000000000000,00	
8717000	 0000000000010,00	
8720000	 0000000000025,00	
8721000	 0000000000000,00	
8722000	 0000000000025,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000095177,00	
8911000	 0000000000000,00	
8913000	 0000000081758,00	
8914000	 0000000006639,00	
8915000	 0000000006780,00	
