009	BANCO INTERNACIONAL
8110000	 0000000134964,00	
8111000	 0000000000000,00	
8113000	 0000000132153,00	
8114000	 0000000002441,00	
8115000	 0000000000370,00	
8130000	 0000000000507,00	
8131000	 0000000000000,00	
8133000	 0000000000436,00	
8134000	 0000000000011,00	
8135000	 0000000000060,00	
8140000	 0000000000158,00	
8141000	 0000000000000,00	
8143000	 0000000000019,00	
8144000	 0000000000062,00	
8145000	 0000000000077,00	
8310000	 0000000149370,00	
8311000	 0000000001823,00	
8312000	 0000000000000,00	
8314000	 0000000002034,00	
8315000	 0000000068327,00	
8315100	 0000000067647,00	
8315200	 0000000000680,00	
8317000	 0000000070979,00	
8318000	 0000000006207,00	
8318100	 0000000006207,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001394696,00	
8511000	 0000000030000,00	
8513000	 0000001364696,00	
8520000	 0000000125331,00	
8521000	 0000000000000,00	
8523000	 0000000125331,00	
8530000	 0000000094598,00	
8531000	 0000000000000,00	
8533000	 0000000094598,00	
8540000	 0000000038780,00	
8543000	 0000000002977,00	
8544000	 0000000028636,00	
8545000	 0000000007167,00	
8560000	 0000000003481,00	
8563000	 0000000000670,00	
8564000	 0000000002441,00	
8565000	 0000000000370,00	
8610000	 0000000129233,00	
8620000	 0000000005275,00	
8630000	 0000000000362,00	
8640000	 0000000014435,00	
8660000	 0000000000065,00	
8700000	 0000000000004,00	
8710000	 0000000000004,00	
8711000	 0000000000000,00	
8712000	 0000000000000,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000000,00	
8717000	 0000000000004,00	
8720000	 0000000000000,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000055652,00	
8911000	 0000000000000,00	
8913000	 0000000053795,00	
8914000	 0000000001706,00	
8915000	 0000000000151,00	
