055	BANCO CONSORCIO
8110000	 0000000074536,00	
8111000	 0000000000000,00	
8113000	 0000000072338,00	
8114000	 0000000000644,00	
8115000	 0000000001554,00	
8130000	 0000000000580,00	
8131000	 0000000000000,00	
8133000	 0000000000212,00	
8134000	 0000000000021,00	
8135000	 0000000000347,00	
8140000	 0000000000069,00	
8141000	 0000000000000,00	
8143000	 0000000000000,00	
8144000	 0000000000000,00	
8145000	 0000000000069,00	
8310000	 0000000081061,00	
8311000	 0000000000000,00	
8312000	 0000000003196,00	
8314000	 0000000000000,00	
8315000	 0000000062882,00	
8315100	 0000000061762,00	
8315200	 0000000001120,00	
8317000	 0000000014983,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002190905,00	
8511000	 0000000000000,00	
8513000	 0000002190905,00	
8520000	 0000000143276,00	
8521000	 0000000000000,00	
8523000	 0000000143276,00	
8530000	 0000000038503,00	
8531000	 0000000000000,00	
8533000	 0000000038503,00	
8540000	 0000000308221,00	
8543000	 0000000013602,00	
8544000	 0000000211427,00	
8545000	 0000000083192,00	
8560000	 0000000002262,00	
8563000	 0000000000065,00	
8564000	 0000000000644,00	
8565000	 0000000001553,00	
8610000	 0000000076276,00	
8620000	 0000000000910,00	
8630000	 0000000000085,00	
8640000	 0000000003788,00	
8660000	 0000000000002,00	
8700000	 0000000000011,00	
8710000	 0000000000014,00	
8711000	 0000000000000,00	
8712000	 0000000000006,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000004,00	
8717000	 0000000000004,00	
8720000	 0000000000003,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000001,00	
8910000	 0000000015838,00	
8911000	 0000000000000,00	
8913000	 0000000014282,00	
8914000	 0000000000618,00	
8915000	 0000000000938,00	
