039	ITAÚ CORPBANCA
8110000	 0000001293330,00	
8111000	 0000000000000,00	
8113000	 0000000937576,00	
8114000	 0000000212234,00	
8115000	 0000000143520,00	
8130000	 0000000035892,00	
8131000	 0000000000000,00	
8133000	 0000000008408,00	
8134000	 0000000000955,00	
8135000	 0000000026529,00	
8140000	 0000000006487,00	
8141000	 0000000000000,00	
8143000	 0000000001922,00	
8144000	 0000000000133,00	
8145000	 0000000004432,00	
8310000	 0000005484261,00	
8311000	 0000000417888,00	
8312000	 0000000000000,00	
8314000	 0000000088316,00	
8315000	 0000001249091,00	
8315100	 0000000845762,00	
8315200	 0000000403329,00	
8317000	 0000002381441,00	
8318000	 0000001347525,00	
8318100	 0000001021674,00	
8318900	 0000000325851,00	
8319000	 0000000000000,00	
8510000	 0000011296959,00	
8511000	 0000000078491,00	
8513000	 0000011218468,00	
8520000	 0000000607509,00	
8521000	 0000000000000,00	
8523000	 0000000607509,00	
8530000	 0000000464515,00	
8531000	 0000000000000,00	
8533000	 0000000464515,00	
8540000	 0000008562182,00	
8543000	 0000001799625,00	
8544000	 0000004238356,00	
8545000	 0000002524201,00	
8560000	 0000000556831,00	
8563000	 0000000201079,00	
8564000	 0000000212233,00	
8565000	 0000000143519,00	
8610000	 0000002346472,00	
8620000	 0000000059123,00	
8630000	 0000000003013,00	
8640000	 0000003068658,00	
8660000	 0000000006995,00	
8700000	 0000000002851,00	
8710000	 0000000003150,00	
8711000	 0000000000141,00	
8712000	 0000000002358,00	
8713000	 0000000000194,00	
8714000	 0000000000000,00	
8715000	 0000000000116,00	
8716000	 0000000000004,00	
8717000	 0000000000337,00	
8720000	 0000000000299,00	
8721000	 0000000000000,00	
8722000	 0000000000211,00	
8723000	 0000000000034,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000054,00	
8910000	 0000000462447,00	
8911000	 0000000000000,00	
8913000	 0000000315094,00	
8914000	 0000000093938,00	
8915000	 0000000053415,00	
