049	BANCO SECURITY
8110000	 0000000451385,00	
8111000	 0000000000000,00	
8113000	 0000000418531,00	
8114000	 0000000013398,00	
8115000	 0000000019456,00	
8130000	 0000000017604,00	
8131000	 0000000000000,00	
8133000	 0000000010665,00	
8134000	 0000000000215,00	
8135000	 0000000006724,00	
8140000	 0000000002249,00	
8141000	 0000000000000,00	
8143000	 0000000000775,00	
8144000	 0000000000000,00	
8145000	 0000000001474,00	
8310000	 0000001193448,00	
8311000	 0000000016272,00	
8312000	 0000000000000,00	
8314000	 0000000023678,00	
8315000	 0000000235210,00	
8315100	 0000000155672,00	
8315200	 0000000079538,00	
8317000	 0000000918288,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003537492,00	
8511000	 0000000002383,00	
8513000	 0000003535109,00	
8520000	 0000000882935,00	
8521000	 0000000000000,00	
8523000	 0000000882935,00	
8530000	 0000000292927,00	
8531000	 0000000000000,00	
8533000	 0000000292927,00	
8540000	 0000001444339,00	
8543000	 0000000306149,00	
8544000	 0000000735274,00	
8545000	 0000000402916,00	
8560000	 0000000066043,00	
8563000	 0000000033189,00	
8564000	 0000000013398,00	
8565000	 0000000019456,00	
8610000	 0000000391286,00	
8620000	 0000000023501,00	
8630000	 0000000003539,00	
8640000	 0000000773474,00	
8660000	 0000000001648,00	
8700000	 0000000000155,00	
8710000	 0000000000281,00	
8711000	 0000000000000,00	
8712000	 0000000000251,00	
8713000	 0000000000009,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000001,00	
8717000	 0000000000020,00	
8720000	 0000000000126,00	
8721000	 0000000000001,00	
8722000	 0000000000125,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000113909,00	
8911000	 0000000000000,00	
8913000	 0000000100413,00	
8914000	 0000000008467,00	
8915000	 0000000005029,00	
