001	BANCO DE CHILE
8110000	 0000001051312,00	
8111000	 0000000000000,00	
8113000	 0000000499605,00	
8114000	 0000000290612,00	
8115000	 0000000261095,00	
8130000	 0000000102049,00	
8131000	 0000000000000,00	
8133000	 0000000030773,00	
8134000	 0000000004348,00	
8135000	 0000000066928,00	
8140000	 0000000025226,00	
8141000	 0000000000000,00	
8143000	 0000000004037,00	
8144000	 0000000001316,00	
8145000	 0000000019873,00	
8310000	 0000010979698,00	
8311000	 0000000313396,00	
8312000	 0000000169106,00	
8314000	 0000000400302,00	
8315000	 0000002198699,00	
8315100	 0000001819576,00	
8315200	 0000000379123,00	
8317000	 0000007824130,00	
8318000	 0000000074065,00	
8318100	 0000000000000,00	
8318900	 0000000074065,00	
8319000	 0000000000000,00	
8510000	 0000013146070,00	
8511000	 0000000294560,00	
8513000	 0000012851510,00	
8520000	 0000000187850,00	
8521000	 0000000000000,00	
8523000	 0000000187850,00	
8530000	 0000000178822,00	
8531000	 0000000000000,00	
8533000	 0000000178822,00	
8540000	 0000017960251,00	
8543000	 0000004860632,00	
8544000	 0000009495649,00	
8545000	 0000003603970,00	
8560000	 0000000832664,00	
8563000	 0000000280957,00	
8564000	 0000000290612,00	
8565000	 0000000261095,00	
8610000	 0000004302833,00	
8620000	 0000000031852,00	
8630000	 0000000009010,00	
8640000	 0000006612950,00	
8660000	 0000000023053,00	
8700000	 0000000002934,00	
8710000	 0000000004717,00	
8711000	 0000000000000,00	
8712000	 0000000003505,00	
8713000	 0000000000131,00	
8714000	 0000000000046,00	
8715000	 0000000000292,00	
8716000	 0000000000071,00	
8717000	 0000000000672,00	
8720000	 0000000001783,00	
8721000	 0000000000000,00	
8722000	 0000000001379,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000333,00	
8726000	 0000000000015,00	
8727000	 0000000000056,00	
8910000	 0000000321615,00	
8911000	 0000000000000,00	
8913000	 0000000195878,00	
8914000	 0000000078181,00	
8915000	 0000000047556,00	
