012	BANCO DEL ESTADO DE CHILE
8110000	 0000002348841,00	
8111000	 0000000000000,00	
8113000	 0000000809968,00	
8114000	 0000001291079,00	
8115000	 0000000247794,00	
8130000	 0000000083598,00	
8131000	 0000000000000,00	
8133000	 0000000046973,00	
8134000	 0000000010772,00	
8135000	 0000000025853,00	
8140000	 0000000037685,00	
8141000	 0000000000000,00	
8143000	 0000000014953,00	
8144000	 0000000006191,00	
8145000	 0000000016541,00	
8310000	 0000005191048,00	
8311000	 0000000561773,00	
8312000	 0000000132453,00	
8314000	 0000000107996,00	
8315000	 0000001456706,00	
8315100	 0000001280319,00	
8315200	 0000000176387,00	
8317000	 0000001679605,00	
8318000	 0000001252515,00	
8318100	 0000000821717,00	
8318900	 0000000430798,00	
8319000	 0000000000000,00	
8510000	 0000009390640,00	
8511000	 0000000650412,00	
8513000	 0000008740228,00	
8520000	 0000000500385,00	
8521000	 0000000000000,00	
8523000	 0000000500385,00	
8530000	 0000000224586,00	
8531000	 0000000000000,00	
8533000	 0000000224586,00	
8540000	 0000015484697,00	
8543000	 0000004117621,00	
8544000	 0000009711337,00	
8545000	 0000001655739,00	
8560000	 0000002066848,00	
8563000	 0000000527975,00	
8564000	 0000001291079,00	
8565000	 0000000247794,00	
8610000	 0000003086908,00	
8620000	 0000000044042,00	
8630000	 0000000005429,00	
8640000	 0000002023923,00	
8660000	 0000000030746,00	
8700000	 0000000010864,00	
8710000	 0000000014996,00	
8711000	 0000000000027,00	
8712000	 0000000013703,00	
8713000	 0000000000042,00	
8714000	 0000000000040,00	
8715000	 0000000000460,00	
8716000	 0000000000553,00	
8717000	 0000000000171,00	
8720000	 0000000004132,00	
8721000	 0000000000580,00	
8722000	 0000000003144,00	
8723000	 0000000000000,00	
8724000	 0000000000008,00	
8725000	 0000000000254,00	
8726000	 0000000000062,00	
8727000	 0000000000084,00	
8910000	 0000000674643,00	
8911000	 0000000000000,00	
8913000	 0000000266755,00	
8914000	 0000000384046,00	
8915000	 0000000023842,00	
