016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001466543,00	
8111000	 0000000000000,00	
8113000	 0000000966447,00	
8114000	 0000000265545,00	
8115000	 0000000234551,00	
8130000	 0000000130257,00	
8131000	 0000000000000,00	
8133000	 0000000033547,00	
8134000	 0000000002766,00	
8135000	 0000000093944,00	
8140000	 0000000031596,00	
8141000	 0000000000000,00	
8143000	 0000000006168,00	
8144000	 0000000000798,00	
8145000	 0000000024630,00	
8310000	 0000010778939,00	
8311000	 0000000343008,00	
8312000	 0000000000026,00	
8314000	 0000000297050,00	
8315000	 0000001949026,00	
8315100	 0000001368555,00	
8315200	 0000000580471,00	
8317000	 0000007692373,00	
8318000	 0000000497456,00	
8318100	 0000000004408,00	
8318900	 0000000493048,00	
8319000	 0000000000000,00	
8510000	 0000016305888,00	
8511000	 0000000439791,00	
8513000	 0000015866097,00	
8520000	 0000001894155,00	
8521000	 0000000000000,00	
8523000	 0000001894155,00	
8530000	 0000000348211,00	
8531000	 0000000000000,00	
8533000	 0000000348211,00	
8540000	 0000017189801,00	
8543000	 0000004975566,00	
8544000	 0000009188282,00	
8545000	 0000003025953,00	
8560000	 0000000912455,00	
8563000	 0000000412359,00	
8564000	 0000000265545,00	
8565000	 0000000234551,00	
8610000	 0000004892189,00	
8620000	 0000000119672,00	
8630000	 0000000003795,00	
8640000	 0000005736132,00	
8660000	 0000000027151,00	
8700000	 0000000001331,00	
8710000	 0000000002977,00	
8711000	 0000000000000,00	
8712000	 0000000001762,00	
8713000	 0000000000389,00	
8714000	 0000000000389,00	
8715000	 0000000000088,00	
8716000	 0000000000102,00	
8717000	 0000000000247,00	
8720000	 0000000001646,00	
8721000	 0000000000000,00	
8722000	 0000000001036,00	
8723000	 0000000000000,00	
8724000	 0000000000018,00	
8725000	 0000000000530,00	
8726000	 0000000000010,00	
8727000	 0000000000052,00	
8910000	 0000000420906,00	
8911000	 0000000000000,00	
8913000	 0000000282763,00	
8914000	 0000000073374,00	
8915000	 0000000064769,00	
