039	ITAÚ CORPBANCA
8110000	 0000001303208,00	
8111000	 0000000000000,00	
8113000	 0000000951065,00	
8114000	 0000000209541,00	
8115000	 0000000142602,00	
8130000	 0000000076479,00	
8131000	 0000000000000,00	
8133000	 0000000022382,00	
8134000	 0000000002275,00	
8135000	 0000000051822,00	
8140000	 0000000017295,00	
8141000	 0000000000000,00	
8143000	 0000000005951,00	
8144000	 0000000000645,00	
8145000	 0000000010699,00	
8310000	 0000005525620,00	
8311000	 0000000425420,00	
8312000	 0000000000036,00	
8314000	 0000000091718,00	
8315000	 0000001242883,00	
8315100	 0000000857451,00	
8315200	 0000000385432,00	
8317000	 0000002413141,00	
8318000	 0000001352422,00	
8318100	 0000001019452,00	
8318900	 0000000332970,00	
8319000	 0000000000000,00	
8510000	 0000011470945,00	
8511000	 0000000156232,00	
8513000	 0000011314713,00	
8520000	 0000000702461,00	
8521000	 0000000000000,00	
8523000	 0000000702461,00	
8530000	 0000000461452,00	
8531000	 0000000000000,00	
8533000	 0000000461452,00	
8540000	 0000008602288,00	
8543000	 0000001810158,00	
8544000	 0000004261242,00	
8545000	 0000002530888,00	
8560000	 0000000554984,00	
8563000	 0000000202843,00	
8564000	 0000000209541,00	
8565000	 0000000142600,00	
8610000	 0000002337485,00	
8620000	 0000000079618,00	
8630000	 0000000013622,00	
8640000	 0000003088159,00	
8660000	 0000000006736,00	
8700000	 0000000007681,00	
8710000	 0000000008522,00	
8711000	 0000000000141,00	
8712000	 0000000003195,00	
8713000	 0000000000531,00	
8714000	 0000000000000,00	
8715000	 0000000000121,00	
8716000	 0000000000030,00	
8717000	 0000000004504,00	
8720000	 0000000000841,00	
8721000	 0000000000000,00	
8722000	 0000000000740,00	
8723000	 0000000000033,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000068,00	
