037	BANCO SANTANDER-CHILE
8110000	 0000001806513,00	
8111000	 0000000000000,00	
8113000	 0000001056418,00	
8114000	 0000000482416,00	
8115000	 0000000267679,00	
8130000	 0000000133124,00	
8131000	 0000000000000,00	
8133000	 0000000045559,00	
8134000	 0000000006843,00	
8135000	 0000000080722,00	
8140000	 0000000028461,00	
8141000	 0000000000000,00	
8143000	 0000000007564,00	
8144000	 0000000005590,00	
8145000	 0000000015307,00	
8310000	 0000011304286,00	
8311000	 0000000346015,00	
8312000	 0000000059348,00	
8314000	 0000000171418,00	
8315000	 0000001717628,00	
8315100	 0000001123577,00	
8315200	 0000000594051,00	
8317000	 0000008713384,00	
8318000	 0000000296493,00	
8318100	 0000000012242,00	
8318900	 0000000284251,00	
8319000	 0000000000000,00	
8510000	 0000010141462,00	
8511000	 0000000004721,00	
8513000	 0000010136741,00	
8520000	 0000000749044,00	
8521000	 0000000000000,00	
8523000	 0000000749044,00	
8530000	 0000000442052,00	
8531000	 0000000000000,00	
8533000	 0000000442052,00	
8540000	 0000018535088,00	
8543000	 0000003845742,00	
8544000	 0000009943253,00	
8545000	 0000004746093,00	
8560000	 0000001190994,00	
8563000	 0000000440899,00	
8564000	 0000000482416,00	
8565000	 0000000267679,00	
8610000	 0000004264380,00	
8620000	 0000000065128,00	
8630000	 0000000007420,00	
8640000	 0000006957333,00	
8660000	 0000000010025,00	
8700000	 0000000001487,00	
8710000	 0000000001624,00	
8711000	 0000000000004,00	
8712000	 0000000000922,00	
8713000	 0000000000118,00	
8714000	 0000000000066,00	
8715000	 0000000000119,00	
8716000	 0000000000028,00	
8717000	 0000000000367,00	
8720000	 0000000000137,00	
8721000	 0000000000000,00	
8722000	 0000000000068,00	
8723000	 0000000000000,00	
8724000	 0000000000003,00	
8725000	 0000000000031,00	
8726000	 0000000000000,00	
8727000	 0000000000035,00	
