028	BANCO BICE
8110000	 0000000139139,00	
8111000	 0000000000000,00	
8113000	 0000000130749,00	
8114000	 0000000006009,00	
8115000	 0000000002381,00	
8130000	 0000000001184,00	
8131000	 0000000000000,00	
8133000	 0000000000598,00	
8134000	 0000000000009,00	
8135000	 0000000000577,00	
8140000	 0000000000255,00	
8141000	 0000000000000,00	
8143000	 0000000000031,00	
8144000	 0000000000000,00	
8145000	 0000000000224,00	
8310000	 0000001568345,00	
8311000	 0000000019784,00	
8312000	 0000000004969,00	
8314000	 0000000044805,00	
8315000	 0000000377579,00	
8315100	 0000000350872,00	
8315200	 0000000026707,00	
8317000	 0000000948981,00	
8318000	 0000000167731,00	
8318100	 0000000000000,00	
8318900	 0000000167731,00	
8319000	 0000000004496,00	
8510000	 0000003803500,00	
8511000	 0000000000000,00	
8513000	 0000003803500,00	
8520000	 0000000214882,00	
8521000	 0000000000000,00	
8523000	 0000000214882,00	
8530000	 0000000066097,00	
8531000	 0000000000000,00	
8533000	 0000000066097,00	
8540000	 0000001517671,00	
8543000	 0000000359332,00	
8544000	 0000001010230,00	
8545000	 0000000148109,00	
8560000	 0000000018392,00	
8563000	 0000000010002,00	
8564000	 0000000006009,00	
8565000	 0000000002381,00	
8610000	 0000001207249,00	
8620000	 0000000019960,00	
8630000	 0000000000299,00	
8640000	 0000000340495,00	
8660000	 0000000000342,00	
8700000	 0000000000505,00	
8710000	 0000000000546,00	
8711000	 0000000000241,00	
8712000	 0000000000166,00	
8713000	 0000000000000,00	
8714000	 0000000000009,00	
8715000	 0000000000000,00	
8716000	 0000000000008,00	
8717000	 0000000000122,00	
8720000	 0000000000041,00	
8721000	 0000000000000,00	
8722000	 0000000000041,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
