051	BANCO FALABELLA
8110000	 0000000223059,00	
8111000	 0000000000000,00	
8113000	 0000000006376,00	
8114000	 0000000028569,00	
8115000	 0000000188114,00	
8130000	 0000000090659,00	
8131000	 0000000000000,00	
8133000	 0000000000434,00	
8134000	 0000000000365,00	
8135000	 0000000089860,00	
8140000	 0000000023333,00	
8141000	 0000000000000,00	
8143000	 0000000000260,00	
8144000	 0000000000278,00	
8145000	 0000000022795,00	
8310000	 0000003136562,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003136153,00	
8318000	 0000000000409,00	
8318100	 0000000000409,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000000,00	
8511000	 0000000000000,00	
8513000	 0000000000000,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003478856,00	
8543000	 0000000085089,00	
8544000	 0000000436362,00	
8545000	 0000002957405,00	
8560000	 0000000223056,00	
8563000	 0000000006375,00	
8564000	 0000000028568,00	
8565000	 0000000188113,00	
8610000	 0000000002500,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003130057,00	
8660000	 0000000004005,00	
8700000	 0000000000938,00	
8710000	 0000000001548,00	
8711000	 0000000000054,00	
8712000	 0000000001250,00	
8713000	 0000000000014,00	
8714000	 0000000000039,00	
8715000	 0000000000000,00	
8716000	 0000000000025,00	
8717000	 0000000000166,00	
8720000	 0000000000610,00	
8721000	 0000000000000,00	
8722000	 0000000000327,00	
8723000	 0000000000191,00	
8724000	 0000000000086,00	
8725000	 0000000000000,00	
8726000	 0000000000003,00	
8727000	 0000000000003,00	
