016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001320501,00	
8111000	 0000000000000,00	
8113000	 0000000771757,00	
8114000	 0000000221684,00	
8115000	 0000000327060,00	
8130000	 0000000113369,00	
8131000	 0000000000000,00	
8133000	 0000000029673,00	
8134000	 0000000003419,00	
8135000	 0000000080277,00	
8140000	 0000000018534,00	
8141000	 0000000000000,00	
8143000	 0000000005451,00	
8144000	 0000000001508,00	
8145000	 0000000011575,00	
8310000	 0000008834522,00	
8311000	 0000000185908,00	
8312000	 0000000008465,00	
8314000	 0000000275552,00	
8315000	 0000001522061,00	
8315100	 0000001025314,00	
8315200	 0000000496747,00	
8317000	 0000006377962,00	
8318000	 0000000464574,00	
8318100	 0000000010796,00	
8318900	 0000000453778,00	
8319000	 0000000000000,00	
8510000	 0000014759380,00	
8511000	 0000000336661,00	
8513000	 0000014422719,00	
8520000	 0000000622138,00	
8521000	 0000000000000,00	
8523000	 0000000622138,00	
8530000	 0000000261089,00	
8531000	 0000000000000,00	
8533000	 0000000261089,00	
8540000	 0000014285967,00	
8543000	 0000003551895,00	
8544000	 0000007285756,00	
8545000	 0000003448316,00	
8560000	 0000000894185,00	
8563000	 0000000345441,00	
8564000	 0000000221684,00	
8565000	 0000000327060,00	
8610000	 0000003903935,00	
8620000	 0000000091910,00	
8630000	 0000000002665,00	
8640000	 0000004822163,00	
8660000	 0000000013849,00	
8700000	 0000000002339,00	
8710000	 0000000003031,00	
8711000	 0000000000044,00	
8712000	 0000000001024,00	
8713000	 0000000000291,00	
8714000	 0000000001086,00	
8715000	 0000000000126,00	
8716000	 0000000000138,00	
8717000	 0000000000322,00	
8720000	 0000000000692,00	
8721000	 0000000000433,00	
8722000	 0000000000037,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000087,00	
8726000	 0000000000000,00	
8727000	 0000000000135,00	
