001	BANCO DE CHILE
8110000	 0000000795269,00	
8111000	 0000000000000,00	
8113000	 0000000368825,00	
8114000	 0000000165085,00	
8115000	 0000000261359,00	
8130000	 0000000104952,00	
8131000	 0000000000000,00	
8133000	 0000000019374,00	
8134000	 0000000002768,00	
8135000	 0000000082810,00	
8140000	 0000000016141,00	
8141000	 0000000000000,00	
8143000	 0000000003585,00	
8144000	 0000000001677,00	
8145000	 0000000010879,00	
8310000	 0000010680490,00	
8311000	 0000000295153,00	
8312000	 0000000077135,00	
8314000	 0000000373373,00	
8315000	 0000002200066,00	
8315100	 0000001839081,00	
8315200	 0000000360985,00	
8317000	 0000007691572,00	
8318000	 0000000043191,00	
8318100	 0000000000000,00	
8318900	 0000000043191,00	
8319000	 0000000000000,00	
8510000	 0000011855538,00	
8511000	 0000000462185,00	
8513000	 0000011393353,00	
8520000	 0000000089321,00	
8521000	 0000000000000,00	
8523000	 0000000089321,00	
8530000	 0000000128212,00	
8531000	 0000000000000,00	
8533000	 0000000128212,00	
8540000	 0000016040556,00	
8543000	 0000003643506,00	
8544000	 0000008148395,00	
8545000	 0000004248655,00	
8560000	 0000000665451,00	
8563000	 0000000239007,00	
8564000	 0000000165085,00	
8565000	 0000000261359,00	
8610000	 0000004312042,00	
8620000	 0000000006926,00	
8630000	 0000000003152,00	
8640000	 0000006347443,00	
8660000	 0000000010927,00	
8700000	 0000000001254,00	
8710000	 0000000001288,00	
8711000	 0000000000019,00	
8712000	 0000000000369,00	
8713000	 0000000000083,00	
8714000	 0000000000007,00	
8715000	 0000000000010,00	
8716000	 0000000000225,00	
8717000	 0000000000575,00	
8720000	 0000000000034,00	
8721000	 0000000000000,00	
8722000	 0000000000018,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000005,00	
8727000	 0000000000011,00	
