999	SISTEMA FINANCIERO
8110000	 0000009068581,00	
8111000	 0000000000000,00	
8113000	 0000004645070,00	
8114000	 0000002628900,00	
8115000	 0000001794611,00	
8130000	 0000000740438,00	
8131000	 0000000000000,00	
8133000	 0000000171313,00	
8134000	 0000000024000,00	
8135000	 0000000545125,00	
8140000	 0000000162242,00	
8141000	 0000000000000,00	
8143000	 0000000036419,00	
8144000	 0000000018420,00	
8145000	 0000000107403,00	
8310000	 0000055284181,00	
8311000	 0000001887031,00	
8312000	 0000000289330,00	
8314000	 0000001112378,00	
8315000	 0000009994894,00	
8315100	 0000007646175,00	
8315200	 0000002348719,00	
8317000	 0000038374608,00	
8318000	 0000003618853,00	
8318100	 0000001744877,00	
8318900	 0000001873976,00	
8319000	 0000000007087,00	
8510000	 0000078537192,00	
8511000	 0000001713235,00	
8513000	 0000076823957,00	
8520000	 0000004114301,00	
8521000	 0000000000000,00	
8523000	 0000004114301,00	
8530000	 0000001900507,00	
8531000	 0000000000000,00	
8533000	 0000001900507,00	
8540000	 0000091265126,00	
8543000	 0000017978718,00	
8544000	 0000048733064,00	
8545000	 0000024553344,00	
8560000	 0000006198621,00	
8563000	 0000001775114,00	
8564000	 0000002628899,00	
8565000	 0000001794608,00	
8610000	 0000021792421,00	
8620000	 0000000343489,00	
8630000	 0000000050224,00	
8640000	 0000033005233,00	
8660000	 0000000092814,00	
8700000	 0000000021708,00	
8710000	 0000000025242,00	
8711000	 0000000000643,00	
8712000	 0000000012773,00	
8713000	 0000000001155,00	
8714000	 0000000001877,00	
8715000	 0000000000801,00	
8716000	 0000000000627,00	
8717000	 0000000007366,00	
8720000	 0000000003534,00	
8721000	 0000000000433,00	
8722000	 0000000001480,00	
8723000	 0000000000224,00	
8724000	 0000000000197,00	
8725000	 0000000000182,00	
8726000	 0000000000016,00	
8727000	 0000000001002,00	
