055	BANCO CONSORCIO
8110000	 0000000096087,00	
8111000	 0000000000000,00	
8113000	 0000000092532,00	
8114000	 0000000001827,00	
8115000	 0000000001728,00	
8130000	 0000000003286,00	
8131000	 0000000000000,00	
8133000	 0000000001664,00	
8134000	 0000000000047,00	
8135000	 0000000001575,00	
8140000	 0000000000403,00	
8141000	 0000000000000,00	
8143000	 0000000000037,00	
8144000	 0000000000000,00	
8145000	 0000000000366,00	
8310000	 0000000089454,00	
8311000	 0000000000000,00	
8312000	 0000000002628,00	
8314000	 0000000000000,00	
8315000	 0000000061225,00	
8315100	 0000000059878,00	
8315200	 0000000001347,00	
8317000	 0000000025601,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000002365146,00	
8511000	 0000000000000,00	
8513000	 0000002365146,00	
8520000	 0000000200885,00	
8521000	 0000000000000,00	
8523000	 0000000200885,00	
8530000	 0000000049254,00	
8531000	 0000000000000,00	
8533000	 0000000049254,00	
8540000	 0000000428975,00	
8543000	 0000000021983,00	
8544000	 0000000313034,00	
8545000	 0000000093958,00	
8560000	 0000000003653,00	
8563000	 0000000000098,00	
8564000	 0000000001827,00	
8565000	 0000000001728,00	
8610000	 0000000074082,00	
8620000	 0000000001991,00	
8630000	 0000000000116,00	
8640000	 0000000013205,00	
8660000	 0000000000060,00	
8700000	 0000000000610,00	
8710000	 0000000000628,00	
8711000	 0000000000564,00	
8712000	 0000000000013,00	
8713000	 0000000000008,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000006,00	
8717000	 0000000000037,00	
8720000	 0000000000018,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000002,00	
8727000	 0000000000016,00	
8910000	 0000000032837,00	
8911000	 0000000000000,00	
8913000	 0000000030686,00	
8914000	 0000000001248,00	
8915000	 0000000000903,00	
