009	BANCO INTERNACIONAL
8110000	 0000000136433,00	
8111000	 0000000000000,00	
8113000	 0000000133544,00	
8114000	 0000000002500,00	
8115000	 0000000000389,00	
8130000	 0000000005258,00	
8131000	 0000000000000,00	
8133000	 0000000004913,00	
8134000	 0000000000017,00	
8135000	 0000000000328,00	
8140000	 0000000000632,00	
8141000	 0000000000000,00	
8143000	 0000000000408,00	
8144000	 0000000000064,00	
8145000	 0000000000160,00	
8310000	 0000000640463,00	
8311000	 0000000003774,00	
8312000	 0000000000000,00	
8314000	 0000000002316,00	
8315000	 0000000087454,00	
8315100	 0000000086510,00	
8315200	 0000000000944,00	
8317000	 0000000080274,00	
8318000	 0000000466645,00	
8318100	 0000000466645,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001506688,00	
8511000	 0000000000000,00	
8513000	 0000001506688,00	
8520000	 0000000131000,00	
8521000	 0000000000000,00	
8523000	 0000000131000,00	
8530000	 0000000099043,00	
8531000	 0000000000000,00	
8533000	 0000000099043,00	
8540000	 0000000181638,00	
8543000	 0000000142240,00	
8544000	 0000000029898,00	
8545000	 0000000009500,00	
8560000	 0000000003359,00	
8563000	 0000000000470,00	
8564000	 0000000002500,00	
8565000	 0000000000389,00	
8610000	 0000000157363,00	
8620000	 0000000006356,00	
8630000	 0000000000339,00	
8640000	 0000000476339,00	
8660000	 0000000000066,00	
8700000	 0000000000017,00	
8710000	 0000000000018,00	
8711000	 0000000000000,00	
8712000	 0000000000001,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000000,00	
8717000	 0000000000017,00	
8720000	 0000000000001,00	
8721000	 0000000000000,00	
8722000	 0000000000001,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000052974,00	
8911000	 0000000000000,00	
8913000	 0000000051073,00	
8914000	 0000000001863,00	
8915000	 0000000000038,00	
