039	ITAÚ CORPBANCA
8110000	 0000001323346,00	
8111000	 0000000000000,00	
8113000	 0000000958117,00	
8114000	 0000000214355,00	
8115000	 0000000150874,00	
8130000	 0000000159857,00	
8131000	 0000000000000,00	
8133000	 0000000054013,00	
8134000	 0000000004711,00	
8135000	 0000000101133,00	
8140000	 0000000038857,00	
8141000	 0000000000000,00	
8143000	 0000000013540,00	
8144000	 0000000002060,00	
8145000	 0000000023257,00	
8310000	 0000005625310,00	
8311000	 0000000439995,00	
8312000	 0000000000108,00	
8314000	 0000000082876,00	
8315000	 0000001360598,00	
8315100	 0000000951952,00	
8315200	 0000000408646,00	
8317000	 0000002536624,00	
8318000	 0000001205109,00	
8318100	 0000000888851,00	
8318900	 0000000316258,00	
8319000	 0000000000000,00	
8510000	 0000012128761,00	
8511000	 0000000309774,00	
8513000	 0000011818987,00	
8520000	 0000000695179,00	
8521000	 0000000000000,00	
8523000	 0000000695179,00	
8530000	 0000000473723,00	
8531000	 0000000000000,00	
8533000	 0000000473723,00	
8540000	 0000008848728,00	
8543000	 0000001873499,00	
8544000	 0000004406477,00	
8545000	 0000002568752,00	
8560000	 0000000564270,00	
8563000	 0000000199041,00	
8564000	 0000000214355,00	
8565000	 0000000150874,00	
8610000	 0000002479997,00	
8620000	 0000000068614,00	
8630000	 0000000021411,00	
8640000	 0000003048672,00	
8660000	 0000000006616,00	
8700000	 0000000010208,00	
8710000	 0000000013228,00	
8711000	 0000000000336,00	
8712000	 0000000006803,00	
8713000	 0000000000826,00	
8714000	 0000000000000,00	
8715000	 0000000000185,00	
8716000	 0000000000088,00	
8717000	 0000000004990,00	
8720000	 0000000003020,00	
8721000	 0000000000021,00	
8722000	 0000000002571,00	
8723000	 0000000000050,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000378,00	
8910000	 0000000472370,00	
8911000	 0000000000000,00	
8913000	 0000000332633,00	
8914000	 0000000089971,00	
8915000	 0000000049766,00	
