049	BANCO SECURITY
8110000	 0000000253019,00	
8111000	 0000000000000,00	
8113000	 0000000222673,00	
8114000	 0000000010446,00	
8115000	 0000000019900,00	
8130000	 0000000026190,00	
8131000	 0000000000000,00	
8133000	 0000000012884,00	
8134000	 0000000000121,00	
8135000	 0000000013185,00	
8140000	 0000000002681,00	
8141000	 0000000000000,00	
8143000	 0000000000561,00	
8144000	 0000000000307,00	
8145000	 0000000001813,00	
8310000	 0000001184358,00	
8311000	 0000000019932,00	
8312000	 0000000000000,00	
8314000	 0000000017207,00	
8315000	 0000000255322,00	
8315100	 0000000230648,00	
8315200	 0000000024674,00	
8317000	 0000000891897,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003399796,00	
8511000	 0000000007280,00	
8513000	 0000003392516,00	
8520000	 0000000636332,00	
8521000	 0000000000000,00	
8523000	 0000000636332,00	
8530000	 0000000188064,00	
8531000	 0000000000000,00	
8533000	 0000000188064,00	
8540000	 0000001437320,00	
8543000	 0000000267263,00	
8544000	 0000000655033,00	
8545000	 0000000515024,00	
8560000	 0000000049990,00	
8563000	 0000000019644,00	
8564000	 0000000010446,00	
8565000	 0000000019900,00	
8610000	 0000000413079,00	
8620000	 0000000010053,00	
8630000	 0000000015898,00	
8640000	 0000000745073,00	
8660000	 0000000000255,00	
8700000	 0000000000448,00	
8710000	 0000000000518,00	
8711000	 0000000000000,00	
8712000	 0000000000371,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000021,00	
8716000	 0000000000003,00	
8717000	 0000000000123,00	
8720000	 0000000000070,00	
8721000	 0000000000000,00	
8722000	 0000000000043,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000025,00	
8726000	 0000000000000,00	
8727000	 0000000000002,00	
8910000	 0000000087983,00	
8911000	 0000000000000,00	
8913000	 0000000073687,00	
8914000	 0000000007752,00	
8915000	 0000000006544,00	
