001	BANCO DE CHILE
8110000	 0000000805918,00	
8111000	 0000000000000,00	
8113000	 0000000383432,00	
8114000	 0000000162379,00	
8115000	 0000000260107,00	
8130000	 0000000206756,00	
8131000	 0000000000000,00	
8133000	 0000000036722,00	
8134000	 0000000005463,00	
8135000	 0000000164571,00	
8140000	 0000000032546,00	
8141000	 0000000000000,00	
8143000	 0000000007450,00	
8144000	 0000000003515,00	
8145000	 0000000021581,00	
8310000	 0000010899530,00	
8311000	 0000000245323,00	
8312000	 0000000089877,00	
8314000	 0000000385459,00	
8315000	 0000002241710,00	
8315100	 0000001857232,00	
8315200	 0000000384478,00	
8317000	 0000007771802,00	
8318000	 0000000165359,00	
8318100	 0000000000000,00	
8318900	 0000000165359,00	
8319000	 0000000000000,00	
8510000	 0000012240874,00	
8511000	 0000000628126,00	
8513000	 0000011612748,00	
8520000	 0000000068556,00	
8521000	 0000000000000,00	
8523000	 0000000068556,00	
8530000	 0000000142045,00	
8531000	 0000000000000,00	
8533000	 0000000142045,00	
8540000	 0000016630027,00	
8543000	 0000003796190,00	
8544000	 0000008591721,00	
8545000	 0000004242116,00	
8560000	 0000000662042,00	
8563000	 0000000239556,00	
8564000	 0000000162379,00	
8565000	 0000000260107,00	
8610000	 0000004297913,00	
8620000	 0000000008394,00	
8630000	 0000000003487,00	
8640000	 0000006578364,00	
8660000	 0000000011372,00	
8700000	 0000000002918,00	
8710000	 0000000003026,00	
8711000	 0000000000081,00	
8712000	 0000000000843,00	
8713000	 0000000000220,00	
8714000	 0000000000017,00	
8715000	 0000000000073,00	
8716000	 0000000000332,00	
8717000	 0000000001460,00	
8720000	 0000000000108,00	
8721000	 0000000000000,00	
8722000	 0000000000026,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000013,00	
8727000	 0000000000069,00	
8910000	 0000000318411,00	
8911000	 0000000000000,00	
8913000	 0000000159904,00	
8914000	 0000000086510,00	
8915000	 0000000071997,00	
