012	BANCO DEL ESTADO DE CHILE
8110000	 0000001682996,00	
8111000	 0000000000000,00	
8113000	 0000000436540,00	
8114000	 0000001088487,00	
8115000	 0000000157969,00	
8130000	 0000000151403,00	
8131000	 0000000000000,00	
8133000	 0000000048056,00	
8134000	 0000000014249,00	
8135000	 0000000089098,00	
8140000	 0000000074700,00	
8141000	 0000000000000,00	
8143000	 0000000027005,00	
8144000	 0000000025197,00	
8145000	 0000000022498,00	
8310000	 0000004456211,00	
8311000	 0000000368216,00	
8312000	 0000000205149,00	
8314000	 0000000065179,00	
8315000	 0000001365327,00	
8315100	 0000001149735,00	
8315200	 0000000215592,00	
8317000	 0000001313069,00	
8318000	 0000001139271,00	
8318100	 0000000715947,00	
8318900	 0000000423324,00	
8319000	 0000000000000,00	
8510000	 0000008169743,00	
8511000	 0000000368051,00	
8513000	 0000007801692,00	
8520000	 0000000353108,00	
8521000	 0000000000000,00	
8523000	 0000000353108,00	
8530000	 0000000133097,00	
8531000	 0000000000000,00	
8533000	 0000000133097,00	
8540000	 0000010956566,00	
8543000	 0000002574428,00	
8544000	 0000006892891,00	
8545000	 0000001489247,00	
8560000	 0000001474300,00	
8563000	 0000000227844,00	
8564000	 0000001088487,00	
8565000	 0000000157969,00	
8610000	 0000002835119,00	
8620000	 0000000028181,00	
8630000	 0000000000463,00	
8640000	 0000001584218,00	
8660000	 0000000008230,00	
