051	BANCO FALABELLA
8110000	 0000000122055,00	
8111000	 0000000000000,00	
8113000	 0000000005991,00	
8114000	 0000000027427,00	
8115000	 0000000088637,00	
8130000	 0000000070404,00	
8131000	 0000000000000,00	
8133000	 0000000000777,00	
8134000	 0000000000434,00	
8135000	 0000000069193,00	
8140000	 0000000050444,00	
8141000	 0000000000000,00	
8143000	 0000000000331,00	
8144000	 0000000000137,00	
8145000	 0000000049976,00	
8310000	 0000003642711,00	
8311000	 0000000000000,00	
8312000	 0000000000000,00	
8314000	 0000000000000,00	
8315000	 0000000000000,00	
8315100	 0000000000000,00	
8315200	 0000000000000,00	
8317000	 0000003642680,00	
8318000	 0000000000031,00	
8318100	 0000000000031,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000000003,00	
8511000	 0000000000000,00	
8513000	 0000000000003,00	
8520000	 0000000000000,00	
8521000	 0000000000000,00	
8523000	 0000000000000,00	
8530000	 0000000000000,00	
8531000	 0000000000000,00	
8533000	 0000000000000,00	
8540000	 0000003298884,00	
8543000	 0000000068655,00	
8544000	 0000000529205,00	
8545000	 0000002701024,00	
8560000	 0000000122052,00	
8563000	 0000000005991,00	
8564000	 0000000027426,00	
8565000	 0000000088635,00	
8610000	 0000000002000,00	
8620000	 0000000000000,00	
8630000	 0000000000000,00	
8640000	 0000003636056,00	
8660000	 0000000004655,00	
8700000	 0000000006626,00	
8710000	 0000000008412,00	
8711000	 0000000000000,00	
8712000	 0000000005636,00	
8713000	 0000000000357,00	
8714000	 0000000000042,00	
8715000	 0000000000000,00	
8716000	 0000000000238,00	
8717000	 0000000002139,00	
8720000	 0000000001786,00	
8721000	 0000000000000,00	
8722000	 0000000001199,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000030,00	
8727000	 0000000000557,00	
8910000	 0000000048814,00	
8911000	 0000000000000,00	
8913000	 0000000004771,00	
8914000	 0000000009221,00	
8915000	 0000000034822,00	
