001	BANCO DE CHILE
8110000	 0000001026982,00	
8111000	 0000000000000,00	
8113000	 0000000490923,00	
8114000	 0000000287578,00	
8115000	 0000000248481,00	
8130000	 0000000140736,00	
8131000	 0000000000000,00	
8133000	 0000000043110,00	
8134000	 0000000005835,00	
8135000	 0000000091791,00	
8140000	 0000000036638,00	
8141000	 0000000000000,00	
8143000	 0000000006597,00	
8144000	 0000000002620,00	
8145000	 0000000027421,00	
8310000	 0000011303298,00	
8311000	 0000000365265,00	
8312000	 0000000166885,00	
8314000	 0000000408053,00	
8315000	 0000002321228,00	
8315100	 0000001901116,00	
8315200	 0000000420112,00	
8317000	 0000007972650,00	
8318000	 0000000069217,00	
8318100	 0000000000000,00	
8318900	 0000000069217,00	
8319000	 0000000000000,00	
8510000	 0000013264355,00	
8511000	 0000000294347,00	
8513000	 0000012970008,00	
8520000	 0000000194169,00	
8521000	 0000000000000,00	
8523000	 0000000194169,00	
8530000	 0000000173862,00	
8531000	 0000000000000,00	
8533000	 0000000173862,00	
8540000	 0000018192699,00	
8543000	 0000004876897,00	
8544000	 0000009659426,00	
8545000	 0000003656376,00	
8560000	 0000000816753,00	
8563000	 0000000280694,00	
8564000	 0000000287578,00	
8565000	 0000000248481,00	
8610000	 0000004429216,00	
8620000	 0000000030644,00	
8630000	 0000000009709,00	
8640000	 0000006810349,00	
8660000	 0000000023380,00	
8700000	 0000000004847,00	
8710000	 0000000007362,00	
8711000	 0000000000000,00	
8712000	 0000000005393,00	
8713000	 0000000000219,00	
8714000	 0000000000052,00	
8715000	 0000000000419,00	
8716000	 0000000000085,00	
8717000	 0000000001194,00	
8720000	 0000000002515,00	
8721000	 0000000000000,00	
8722000	 0000000001910,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000532,00	
8726000	 0000000000015,00	
8727000	 0000000000058,00	
8910000	 0000000324091,00	
8911000	 0000000000000,00	
8913000	 0000000203492,00	
8914000	 0000000075272,00	
8915000	 0000000045327,00	
