049	BANCO SECURITY
8110000	 0000000484935,00	
8111000	 0000000000000,00	
8113000	 0000000452858,00	
8114000	 0000000012512,00	
8115000	 0000000019565,00	
8130000	 0000000023170,00	
8131000	 0000000000000,00	
8133000	 0000000014016,00	
8134000	 0000000000252,00	
8135000	 0000000008902,00	
8140000	 0000000003278,00	
8141000	 0000000000000,00	
8143000	 0000000001109,00	
8144000	 0000000000001,00	
8145000	 0000000002168,00	
8310000	 0000001229553,00	
8311000	 0000000015122,00	
8312000	 0000000000000,00	
8314000	 0000000039446,00	
8315000	 0000000248800,00	
8315100	 0000000167560,00	
8315200	 0000000081240,00	
8317000	 0000000926185,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000003569993,00	
8511000	 0000000003200,00	
8513000	 0000003566793,00	
8520000	 0000000902320,00	
8521000	 0000000000000,00	
8523000	 0000000902320,00	
8530000	 0000000326700,00	
8531000	 0000000000000,00	
8533000	 0000000326700,00	
8540000	 0000001443763,00	
8543000	 0000000306421,00	
8544000	 0000000737262,00	
8545000	 0000000400080,00	
8560000	 0000000064031,00	
8563000	 0000000031954,00	
8564000	 0000000012512,00	
8565000	 0000000019565,00	
8610000	 0000000408946,00	
8620000	 0000000023926,00	
8630000	 0000000003505,00	
8640000	 0000000791555,00	
8660000	 0000000001621,00	
8700000	 0000000000238,00	
8710000	 0000000000428,00	
8711000	 0000000000000,00	
8712000	 0000000000391,00	
8713000	 0000000000009,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000001,00	
8717000	 0000000000027,00	
8720000	 0000000000190,00	
8721000	 0000000000001,00	
8722000	 0000000000189,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000000,00	
8910000	 0000000111960,00	
8911000	 0000000000000,00	
8913000	 0000000098252,00	
8914000	 0000000007953,00	
8915000	 0000000005755,00	
