028	BANCO BICE
8110000	 0000000168194,00	
8111000	 0000000000000,00	
8113000	 0000000153560,00	
8114000	 0000000009224,00	
8115000	 0000000005410,00	
8130000	 0000000008928,00	
8131000	 0000000000000,00	
8133000	 0000000007811,00	
8134000	 0000000000088,00	
8135000	 0000000001029,00	
8140000	 0000000000476,00	
8141000	 0000000000000,00	
8143000	 0000000000027,00	
8144000	 0000000000000,00	
8145000	 0000000000449,00	
8310000	 0000001356301,00	
8311000	 0000000012438,00	
8312000	 0000000012907,00	
8314000	 0000000047918,00	
8315000	 0000000394687,00	
8315100	 0000000383760,00	
8315200	 0000000010927,00	
8317000	 0000000752056,00	
8318000	 0000000127932,00	
8318100	 0000000000000,00	
8318900	 0000000127932,00	
8319000	 0000000008363,00	
8510000	 0000004377096,00	
8511000	 0000000000000,00	
8513000	 0000004377096,00	
8520000	 0000000244064,00	
8521000	 0000000000000,00	
8523000	 0000000244064,00	
8530000	 0000000096104,00	
8531000	 0000000000000,00	
8533000	 0000000096104,00	
8540000	 0000001987295,00	
8543000	 0000000434420,00	
8544000	 0000001376487,00	
8545000	 0000000176388,00	
8560000	 0000000027266,00	
8563000	 0000000012632,00	
8564000	 0000000009224,00	
8565000	 0000000005410,00	
8610000	 0000000923008,00	
8620000	 0000000023259,00	
8630000	 0000000001829,00	
8640000	 0000000407615,00	
8660000	 0000000000590,00	
8700000	 0000000000211,00	
8710000	 0000000000345,00	
8711000	 0000000000000,00	
8712000	 0000000000214,00	
8713000	 0000000000000,00	
8714000	 0000000000006,00	
8715000	 0000000000000,00	
8716000	 0000000000017,00	
8717000	 0000000000108,00	
8720000	 0000000000134,00	
8721000	 0000000000000,00	
8722000	 0000000000118,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000016,00	
8910000	 0000000020675,00	
8911000	 0000000000000,00	
8913000	 0000000015383,00	
8914000	 0000000003687,00	
8915000	 0000000001605,00	
