037	BANCO SANTANDER-CHILE
8110000	 0000001674553,00	
8111000	 0000000000000,00	
8113000	 0000001090509,00	
8114000	 0000000399434,00	
8115000	 0000000184610,00	
8130000	 0000000197621,00	
8131000	 0000000000000,00	
8133000	 0000000111328,00	
8134000	 0000000010628,00	
8135000	 0000000075665,00	
8140000	 0000000043103,00	
8141000	 0000000000000,00	
8143000	 0000000014850,00	
8144000	 0000000006287,00	
8145000	 0000000021966,00	
8310000	 0000011433620,00	
8311000	 0000000466918,00	
8312000	 0000000195206,00	
8314000	 0000000340501,00	
8315000	 0000001191133,00	
8315100	 0000001051183,00	
8315200	 0000000139950,00	
8317000	 0000008803645,00	
8318000	 0000000436217,00	
8318100	 0000000003193,00	
8318900	 0000000433024,00	
8319000	 0000000000000,00	
8510000	 0000010252474,00	
8511000	 0000000004374,00	
8513000	 0000010248100,00	
8520000	 0000001158432,00	
8521000	 0000000000000,00	
8523000	 0000001158432,00	
8530000	 0000000502016,00	
8531000	 0000000000000,00	
8533000	 0000000502016,00	
8540000	 0000022370860,00	
8543000	 0000005104134,00	
8544000	 0000012660690,00	
8545000	 0000004606036,00	
8560000	 0000000968106,00	
8563000	 0000000384062,00	
8564000	 0000000399434,00	
8565000	 0000000184610,00	
8610000	 0000003931887,00	
8620000	 0000000146697,00	
8630000	 0000000007068,00	
8640000	 0000007342996,00	
8660000	 0000000004972,00	
8700000	 0000000003740,00	
8710000	 0000000005386,00	
8711000	 0000000000037,00	
8712000	 0000000000713,00	
8713000	 0000000000566,00	
8714000	 0000000000108,00	
8715000	 0000000000134,00	
8716000	 0000000000045,00	
8717000	 0000000003783,00	
8720000	 0000000001646,00	
8721000	 0000000000000,00	
8722000	 0000000001332,00	
8723000	 0000000000000,00	
8724000	 0000000000001,00	
8725000	 0000000000007,00	
8726000	 0000000000032,00	
8727000	 0000000000274,00	
8910000	 0000000442008,00	
8911000	 0000000000000,00	
8913000	 0000000300072,00	
8914000	 0000000099752,00	
8915000	 0000000042184,00	
