039	ITAÚ CORPBANCA
8110000	 0000001595226,00	
8111000	 0000000000000,00	
8113000	 0000001255068,00	
8114000	 0000000212248,00	
8115000	 0000000127910,00	
8130000	 0000000143163,00	
8131000	 0000000000000,00	
8133000	 0000000050611,00	
8134000	 0000000005775,00	
8135000	 0000000086777,00	
8140000	 0000000033497,00	
8141000	 0000000000000,00	
8143000	 0000000011267,00	
8144000	 0000000002358,00	
8145000	 0000000019872,00	
8310000	 0000007077187,00	
8311000	 0000000510166,00	
8312000	 0000000002441,00	
8314000	 0000000294523,00	
8315000	 0000001419696,00	
8315100	 0000000920085,00	
8315200	 0000000499611,00	
8317000	 0000004142233,00	
8318000	 0000000708128,00	
8318100	 0000000397229,00	
8318900	 0000000310899,00	
8319000	 0000000000000,00	
8510000	 0000011214286,00	
8511000	 0000000103667,00	
8513000	 0000011110619,00	
8520000	 0000000871877,00	
8521000	 0000000000000,00	
8523000	 0000000871877,00	
8530000	 0000000751909,00	
8531000	 0000000000000,00	
8533000	 0000000751909,00	
8540000	 0000009848227,00	
8543000	 0000001997763,00	
8544000	 0000005488601,00	
8545000	 0000002361863,00	
8560000	 0000000537621,00	
8563000	 0000000197463,00	
8564000	 0000000212248,00	
8565000	 0000000127910,00	
8610000	 0000002852032,00	
8620000	 0000000046052,00	
8630000	 0000000015214,00	
8640000	 0000004154540,00	
8660000	 0000000009349,00	
8700000	 0000000005623,00	
8710000	 0000000006674,00	
8711000	 0000000000017,00	
8712000	 0000000003211,00	
8713000	 0000000000107,00	
8714000	 0000000000000,00	
8715000	 0000000000026,00	
8716000	 0000000001914,00	
8717000	 0000000001399,00	
8720000	 0000000001051,00	
8721000	 0000000000064,00	
8722000	 0000000000828,00	
8723000	 0000000000022,00	
8724000	 0000000000000,00	
8725000	 0000000000085,00	
8726000	 0000000000020,00	
8727000	 0000000000032,00	
8910000	 0000000554445,00	
8911000	 0000000000000,00	
8913000	 0000000444689,00	
8914000	 0000000069188,00	
8915000	 0000000040568,00	
