016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001428882,00	
8111000	 0000000000000,00	
8113000	 0000000953715,00	
8114000	 0000000266991,00	
8115000	 0000000208176,00	
8130000	 0000000187075,00	
8131000	 0000000000000,00	
8133000	 0000000053638,00	
8134000	 0000000004471,00	
8135000	 0000000128966,00	
8140000	 0000000045678,00	
8141000	 0000000000000,00	
8143000	 0000000010256,00	
8144000	 0000000001427,00	
8145000	 0000000033995,00	
8310000	 0000011320063,00	
8311000	 0000000367000,00	
8312000	 0000000031193,00	
8314000	 0000000355364,00	
8315000	 0000001953971,00	
8315100	 0000001325981,00	
8315200	 0000000627990,00	
8317000	 0000008027020,00	
8318000	 0000000585515,00	
8318100	 0000000003729,00	
8318900	 0000000581786,00	
8319000	 0000000000000,00	
8510000	 0000017215455,00	
8511000	 0000000442933,00	
8513000	 0000016772522,00	
8520000	 0000001773793,00	
8521000	 0000000000000,00	
8523000	 0000001773793,00	
8530000	 0000000410600,00	
8531000	 0000000000000,00	
8533000	 0000000410600,00	
8540000	 0000017471105,00	
8543000	 0000004974239,00	
8544000	 0000009447175,00	
8545000	 0000003049691,00	
8560000	 0000000898277,00	
8563000	 0000000423110,00	
8564000	 0000000266991,00	
8565000	 0000000208176,00	
8610000	 0000005158258,00	
8620000	 0000000142177,00	
8630000	 0000000004701,00	
8640000	 0000005987882,00	
8660000	 0000000027045,00	
8700000	 0000000002684,00	
8710000	 0000000006032,00	
8711000	 0000000000044,00	
8712000	 0000000002382,00	
8713000	 0000000000537,00	
8714000	 0000000001255,00	
8715000	 0000000000157,00	
8716000	 0000000000114,00	
8717000	 0000000001543,00	
8720000	 0000000003348,00	
8721000	 0000000000000,00	
8722000	 0000000001468,00	
8723000	 0000000000000,00	
8724000	 0000000000025,00	
8725000	 0000000000561,00	
8726000	 0000000000010,00	
8727000	 0000000001284,00	
8910000	 0000000390936,00	
8911000	 0000000000000,00	
8913000	 0000000264778,00	
8914000	 0000000073640,00	
8915000	 0000000052518,00	
