037	BANCO SANTANDER-CHILE
8110000	 0000001779438,00	
8111000	 0000000000000,00	
8113000	 0000001032178,00	
8114000	 0000000472665,00	
8115000	 0000000274595,00	
8130000	 0000000412753,00	
8131000	 0000000000000,00	
8133000	 0000000140081,00	
8134000	 0000000020944,00	
8135000	 0000000251728,00	
8140000	 0000000088481,00	
8141000	 0000000000000,00	
8143000	 0000000030934,00	
8144000	 0000000017367,00	
8145000	 0000000040180,00	
8310000	 0000011693233,00	
8311000	 0000000133623,00	
8312000	 0000000057038,00	
8314000	 0000000223420,00	
8315000	 0000001954205,00	
8315100	 0000001273481,00	
8315200	 0000000680724,00	
8317000	 0000008997650,00	
8318000	 0000000327297,00	
8318100	 0000000013708,00	
8318900	 0000000313589,00	
8319000	 0000000000000,00	
8510000	 0000009851247,00	
8511000	 0000000015094,00	
8513000	 0000009836153,00	
8520000	 0000000738051,00	
8521000	 0000000000000,00	
8523000	 0000000738051,00	
8530000	 0000000427995,00	
8531000	 0000000000000,00	
8533000	 0000000427995,00	
8540000	 0000018072352,00	
8543000	 0000003793923,00	
8544000	 0000009676735,00	
8545000	 0000004601694,00	
8560000	 0000001188969,00	
8563000	 0000000441709,00	
8564000	 0000000472665,00	
8565000	 0000000274595,00	
8610000	 0000004443377,00	
8620000	 0000000060460,00	
8630000	 0000000011846,00	
8640000	 0000007168680,00	
8660000	 0000000008870,00	
8700000	 0000000005661,00	
8710000	 0000000006419,00	
8711000	 0000000000112,00	
8712000	 0000000002715,00	
8713000	 0000000000106,00	
8714000	 0000000000611,00	
8715000	 0000000000929,00	
8716000	 0000000000126,00	
8717000	 0000000001820,00	
8720000	 0000000000758,00	
8721000	 0000000000003,00	
8722000	 0000000000387,00	
8723000	 0000000000000,00	
8724000	 0000000000005,00	
8725000	 0000000000276,00	
8726000	 0000000000017,00	
8727000	 0000000000070,00	
