999	SISTEMA FINANCIERO
8110000	 0000008910689,00	
8111000	 0000000000000,00	
8113000	 0000004606516,00	
8114000	 0000002569958,00	
8115000	 0000001734215,00	
8130000	 0000001971673,00	
8131000	 0000000000000,00	
8133000	 0000000534264,00	
8134000	 0000000069368,00	
8135000	 0000001368041,00	
8140000	 0000000448803,00	
8141000	 0000000000000,00	
8143000	 0000000129446,00	
8144000	 0000000055471,00	
8145000	 0000000263886,00	
8310000	 0000056914662,00	
8311000	 0000001841700,00	
8312000	 0000000244007,00	
8314000	 0000001231512,00	
8315000	 0000010453153,00	
8315100	 0000007776083,00	
8315200	 0000002677070,00	
8317000	 0000039162628,00	
8318000	 0000003973996,00	
8318100	 0000001789529,00	
8318900	 0000002184467,00	
8319000	 0000000007666,00	
8510000	 0000077093525,00	
8511000	 0000001549768,00	
8513000	 0000075543757,00	
8520000	 0000003956032,00	
8521000	 0000000000000,00	
8523000	 0000003956032,00	
8530000	 0000001974989,00	
8531000	 0000000000000,00	
8533000	 0000001974989,00	
8540000	 0000089505776,00	
8543000	 0000017867753,00	
8544000	 0000047579710,00	
8545000	 0000024058313,00	
8560000	 0000006043709,00	
8563000	 0000001739538,00	
8564000	 0000002569956,00	
8565000	 0000001734215,00	
8610000	 0000022775537,00	
8620000	 0000000392814,00	
8630000	 0000000032721,00	
8640000	 0000033625873,00	
8660000	 0000000087717,00	
8700000	 0000000043637,00	
8710000	 0000000060086,00	
8711000	 0000000001938,00	
8712000	 0000000032895,00	
8713000	 0000000003495,00	
8714000	 0000000004890,00	
8715000	 0000000002355,00	
8716000	 0000000003150,00	
8717000	 0000000011363,00	
8720000	 0000000016449,00	
8721000	 0000000001972,00	
8722000	 0000000011366,00	
8723000	 0000000000019,00	
8724000	 0000000000375,00	
8725000	 0000000000425,00	
8726000	 0000000000775,00	
8727000	 0000000001517,00	
