009	BANCO INTERNACIONAL
8110000	 0000000131614,00	
8111000	 0000000000000,00	
8113000	 0000000128468,00	
8114000	 0000000002838,00	
8115000	 0000000000308,00	
8130000	 0000000005729,00	
8131000	 0000000000000,00	
8133000	 0000000004763,00	
8134000	 0000000000276,00	
8135000	 0000000000690,00	
8140000	 0000000002190,00	
8141000	 0000000000000,00	
8143000	 0000000001876,00	
8144000	 0000000000050,00	
8145000	 0000000000264,00	
8310000	 0000000149214,00	
8311000	 0000000000727,00	
8312000	 0000000000000,00	
8314000	 0000000003662,00	
8315000	 0000000069648,00	
8315100	 0000000067820,00	
8315200	 0000000001828,00	
8317000	 0000000068968,00	
8318000	 0000000006209,00	
8318100	 0000000006209,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000001340435,00	
8511000	 0000000000000,00	
8513000	 0000001340435,00	
8520000	 0000000107058,00	
8521000	 0000000000000,00	
8523000	 0000000107058,00	
8530000	 0000000091836,00	
8531000	 0000000000000,00	
8533000	 0000000091836,00	
8540000	 0000000037540,00	
8543000	 0000000003107,00	
8544000	 0000000027857,00	
8545000	 0000000006576,00	
8560000	 0000000003887,00	
8563000	 0000000000741,00	
8564000	 0000000002838,00	
8565000	 0000000000308,00	
8610000	 0000000128199,00	
8620000	 0000000006314,00	
8630000	 0000000000328,00	
8640000	 0000000014308,00	
8660000	 0000000000065,00	
8700000	 0000000000084,00	
8710000	 0000000000086,00	
8711000	 0000000000000,00	
8712000	 0000000000027,00	
8713000	 0000000000000,00	
8714000	 0000000000000,00	
8715000	 0000000000000,00	
8716000	 0000000000010,00	
8717000	 0000000000049,00	
8720000	 0000000000002,00	
8721000	 0000000000000,00	
8722000	 0000000000000,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000000,00	
8727000	 0000000000002,00	
