039	ITAÚ CORPBANCA
8110000	 0000001299226,00	
8111000	 0000000000000,00	
8113000	 0000000951901,00	
8114000	 0000000209893,00	
8115000	 0000000137432,00	
8130000	 0000000274401,00	
8131000	 0000000000000,00	
8133000	 0000000102450,00	
8134000	 0000000007271,00	
8135000	 0000000164680,00	
8140000	 0000000048468,00	
8141000	 0000000000000,00	
8143000	 0000000019921,00	
8144000	 0000000002588,00	
8145000	 0000000025959,00	
8310000	 0000005383914,00	
8311000	 0000000411023,00	
8312000	 0000000000000,00	
8314000	 0000000095476,00	
8315000	 0000001286805,00	
8315100	 0000000844241,00	
8315200	 0000000442564,00	
8317000	 0000002143333,00	
8318000	 0000001447277,00	
8318100	 0000001045157,00	
8318900	 0000000402120,00	
8319000	 0000000000000,00	
8510000	 0000011393116,00	
8511000	 0000000101657,00	
8513000	 0000011291459,00	
8520000	 0000000622114,00	
8521000	 0000000000000,00	
8523000	 0000000622114,00	
8530000	 0000000477195,00	
8531000	 0000000000000,00	
8533000	 0000000477195,00	
8540000	 0000008603566,00	
8543000	 0000001835301,00	
8544000	 0000004235934,00	
8545000	 0000002532331,00	
8560000	 0000000554565,00	
8563000	 0000000207240,00	
8564000	 0000000209893,00	
8565000	 0000000137432,00	
8610000	 0000002420158,00	
8620000	 0000000072268,00	
8630000	 0000000003173,00	
8640000	 0000002881751,00	
8660000	 0000000006564,00	
8700000	 0000000009885,00	
8710000	 0000000010513,00	
8711000	 0000000000579,00	
8712000	 0000000005855,00	
8713000	 0000000000866,00	
8714000	 0000000000001,00	
8715000	 0000000000044,00	
8716000	 0000000000266,00	
8717000	 0000000002902,00	
8720000	 0000000000628,00	
8721000	 0000000000003,00	
8722000	 0000000000533,00	
8723000	 0000000000000,00	
8724000	 0000000000000,00	
8725000	 0000000000000,00	
8726000	 0000000000041,00	
8727000	 0000000000051,00	
