009	BANCO INTERNACIONAL
8110000	 0000000088283,00	
8111000	 0000000000000,00	
8113000	 0000000085715,00	
8114000	 0000000002015,00	
8115000	 0000000000553,00	
8130000	 0000000000260,00	
8131000	 0000000000000,00	
8133000	 0000000000189,00	
8134000	 0000000000000,00	
8135000	 0000000000071,00	
8140000	 0000000000214,00	
8141000	 0000000000000,00	
8143000	 0000000000197,00	
8144000	 0000000000000,00	
8145000	 0000000000017,00	
8310000	 0000000078106,00	
8311000	 0000000001127,00	
8312000	 0000000000000,00	
8314000	 0000000004230,00	
8315000	 0000000035392,00	
8315100	 0000000033333,00	
8315200	 0000000002059,00	
8317000	 0000000037357,00	
8318000	 0000000000000,00	
8318100	 0000000000000,00	
8318900	 0000000000000,00	
8319000	 0000000000000,00	
8510000	 0000000727777,00	
8511000	 0000000000000,00	
8513000	 0000000727777,00	
8520000	 0000000104675,00	
8521000	 0000000000000,00	
8523000	 0000000104675,00	
8530000	 0000000075822,00	
8531000	 0000000000000,00	
8533000	 0000000075822,00	
8540000	 0000000030062,00	
8543000	 0000000007334,00	
8544000	 0000000016951,00	
8545000	 0000000005777,00	
8560000	 0000000004078,00	
8563000	 0000000001510,00	
8564000	 0000000002015,00	
8565000	 0000000000553,00	
8610000	 0000000060009,00	
8620000	 0000000003877,00	
8630000	 0000000006563,00	
8640000	 0000000007617,00	
8660000	 0000000000040,00	
