012	BANCO DEL ESTADO DE CHILE
8110000	 0000001765097,00	
8111000	 0000000000000,00	
8113000	 0000000453568,00	
8114000	 0000001137224,00	
8115000	 0000000174305,00	
8130000	 0000000025145,00	
8131000	 0000000000000,00	
8133000	 0000000007914,00	
8134000	 0000000002242,00	
8135000	 0000000014989,00	
8140000	 0000000010096,00	
8141000	 0000000000000,00	
8143000	 0000000002352,00	
8144000	 0000000004259,00	
8145000	 0000000003485,00	
8310000	 0000004317223,00	
8311000	 0000000434361,00	
8312000	 0000000226200,00	
8314000	 0000000049242,00	
8315000	 0000001342409,00	
8315100	 0000001118517,00	
8315200	 0000000223892,00	
8317000	 0000001401570,00	
8318000	 0000000863441,00	
8318100	 0000000419244,00	
8318900	 0000000444197,00	
8319000	 0000000000000,00	
8510000	 0000008115033,00	
8511000	 0000000427052,00	
8513000	 0000007687981,00	
8520000	 0000000330355,00	
8521000	 0000000000000,00	
8523000	 0000000330355,00	
8530000	 0000000133545,00	
8531000	 0000000000000,00	
8533000	 0000000133545,00	
8540000	 0000011150713,00	
8543000	 0000002578378,00	
8544000	 0000007049525,00	
8545000	 0000001522810,00	
8560000	 0000001561518,00	
8563000	 0000000249989,00	
8564000	 0000001137224,00	
8565000	 0000000174305,00	
8610000	 0000002975888,00	
8620000	 0000000021872,00	
8630000	 0000000006402,00	
8640000	 0000001305753,00	
8660000	 0000000007308,00	
