016	BANCO DE CRÉDITO E INVERSIONES
8110000	 0000001035231,00	
8111000	 0000000000000,00	
8113000	 0000000601136,00	
8114000	 0000000175077,00	
8115000	 0000000259018,00	
8130000	 0000000027422,00	
8131000	 0000000000000,00	
8133000	 0000000007905,00	
8134000	 0000000001097,00	
8135000	 0000000018420,00	
8140000	 0000000005348,00	
8141000	 0000000000000,00	
8143000	 0000000001827,00	
8144000	 0000000000471,00	
8145000	 0000000003050,00	
8310000	 0000006362929,00	
8311000	 0000000080397,00	
8312000	 0000000000396,00	
8314000	 0000000190452,00	
8315000	 0000001307463,00	
8315100	 0000000978038,00	
8315200	 0000000329425,00	
8317000	 0000004445164,00	
8318000	 0000000339057,00	
8318100	 0000000028667,00	
8318900	 0000000310390,00	
8319000	 0000000000000,00	
8510000	 0000010626450,00	
8511000	 0000000214094,00	
8513000	 0000010412356,00	
8520000	 0000000744964,00	
8521000	 0000000000000,00	
8523000	 0000000744964,00	
8530000	 0000000253927,00	
8531000	 0000000000000,00	
8533000	 0000000253927,00	
8540000	 0000009955175,00	
8543000	 0000002624276,00	
8544000	 0000004914448,00	
8545000	 0000002416451,00	
8560000	 0000000750319,00	
8563000	 0000000316224,00	
8564000	 0000000175077,00	
8565000	 0000000259018,00	
8610000	 0000002798594,00	
8620000	 0000000117443,00	
8630000	 0000000007313,00	
8640000	 0000003430313,00	
8660000	 0000000009266,00	
